id,country_ID,country,region,year,month,taric,type,eur,tons,eur_kg,eur_raw,tons_raw
632_121410_2017_4,632,Saudi Arabia,Middle East,2017,4,121410.0,Harina y pellets de alfalfa,0.0,0.0,0.17877777777777776,0.0,0.0
632_121410_2017_5,632,Saudi Arabia,Middle East,2017,5,121410.0,Harina y pellets de alfalfa,0.0,0.0,0.18085925925925925,0.0,0.0
632_121410_2017_6,632,Saudi Arabia,Middle East,2017,6,121410.0,Harina y pellets de alfalfa,0.0,0.0,0.18294074074074074,0.0,0.0
632_121410_2017_7,632,Saudi Arabia,Middle East,2017,7,121410.0,Harina y pellets de alfalfa,0.0,0.0,0.1850222222222222,0.0,0.0
632_121410_2017_8,632,Saudi Arabia,Middle East,2017,8,121410.0,Harina y pellets de alfalfa,0.0,0.0,0.1871037037037037,0.0,0.0
632_121410_2017_9,632,Saudi Arabia,Middle East,2017,9,121410.0,Harina y pellets de alfalfa,0.0,0.0,0.18918518518518518,0.0,0.0
632_121410_2017_10,632,Saudi Arabia,Middle East,2017,10,121410.0,Harina y pellets de alfalfa,0.0,0.0,0.19126666666666667,0.0,0.0
632_121410_2017_11,632,Saudi Arabia,Middle East,2017,11,121410.0,Harina y pellets de alfalfa,0.0,0.0,0.19334814814814813,0.0,0.0
632_121410_2017_12,632,Saudi Arabia,Middle East,2017,12,121410.0,Harina y pellets de alfalfa,0.0,0.0,0.19542962962962962,0.0,0.0
632_121410_2018_1,632,Saudi Arabia,Middle East,2018,1,121410.0,Harina y pellets de alfalfa,0.0,0.0,0.1975111111111111,0.0,0.0
632_121410_2018_2,632,Saudi Arabia,Middle East,2018,2,121410.0,Harina y pellets de alfalfa,0.0,0.0,0.1995925925925926,0.0,0.0
632_121410_2018_3,632,Saudi Arabia,Middle East,2018,3,121410.0,Harina y pellets de alfalfa,0.0,0.0,0.20167407407407406,0.0,0.0
632_121410_2018_4,632,Saudi Arabia,Middle East,2018,4,121410.0,Harina y pellets de alfalfa,0.0,0.0,0.20375555555555555,0.0,0.0
632_121410_2018_5,632,Saudi Arabia,Middle East,2018,5,121410.0,Harina y pellets de alfalfa,0.0,0.0,0.20583703703703704,0.0,0.0
632_121410_2018_6,632,Saudi Arabia,Middle East,2018,6,121410.0,Harina y pellets de alfalfa,0.0,0.0,0.2079185185185185,0.0,0.0
632_121410_2018_7,632,Saudi Arabia,Middle East,2018,7,121410.0,Harina y pellets de alfalfa,30.61,145.75,0.21,30.61,145.75
632_121410_2018_8,632,Saudi Arabia,Middle East,2018,8,121410.0,Harina y pellets de alfalfa,0.0,0.0,0.2129875,0.0,0.0
632_121410_2018_9,632,Saudi Arabia,Middle East,2018,9,121410.0,Harina y pellets de alfalfa,0.0,0.0,0.215975,0.0,0.0
632_121410_2018_10,632,Saudi Arabia,Middle East,2018,10,121410.0,Harina y pellets de alfalfa,0.0,0.0,0.2189625,0.0,0.0
632_121410_2018_11,632,Saudi Arabia,Middle East,2018,11,121410.0,Harina y pellets de alfalfa,0.0,0.0,0.22194999999999998,0.0,0.0
632_121410_2018_12,632,Saudi Arabia,Middle East,2018,12,121410.0,Harina y pellets de alfalfa,0.0,0.0,0.22493749999999998,0.0,0.0
632_121410_2019_1,632,Saudi Arabia,Middle East,2019,1,121410.0,Harina y pellets de alfalfa,0.0,0.0,0.227925,0.0,0.0
632_121410_2019_2,632,Saudi Arabia,Middle East,2019,2,121410.0,Harina y pellets de alfalfa,0.0,0.0,0.2309125,0.0,0.0
632_121410_2019_3,632,Saudi Arabia,Middle East,2019,3,121410.0,Harina y pellets de alfalfa,150.66,644.06,0.2339,150.66,644.06
632_121410_2019_4,632,Saudi Arabia,Middle East,2019,4,121410.0,Harina y pellets de alfalfa,0.0,0.0,0.22901,0.0,0.0
632_121410_2019_5,632,Saudi Arabia,Middle East,2019,5,121410.0,Harina y pellets de alfalfa,0.0,0.0,0.22411999999999999,0.0,0.0
632_121410_2019_6,632,Saudi Arabia,Middle East,2019,6,121410.0,Harina y pellets de alfalfa,0.0,0.0,0.21923,0.0,0.0
632_121410_2019_7,632,Saudi Arabia,Middle East,2019,7,121410.0,Harina y pellets de alfalfa,0.0,0.0,0.21434,0.0,0.0
632_121410_2019_8,632,Saudi Arabia,Middle East,2019,8,121410.0,Harina y pellets de alfalfa,0.0,0.0,0.20945,0.0,0.0
632_121410_2019_9,632,Saudi Arabia,Middle East,2019,9,121410.0,Harina y pellets de alfalfa,0.0,0.0,0.20456,0.0,0.0
632_121410_2019_10,632,Saudi Arabia,Middle East,2019,10,121410.0,Harina y pellets de alfalfa,0.0,0.0,0.19967,0.0,0.0
632_121410_2019_11,632,Saudi Arabia,Middle East,2019,11,121410.0,Harina y pellets de alfalfa,0.0,0.0,0.19478,0.0,0.0
632_121410_2019_12,632,Saudi Arabia,Middle East,2019,12,121410.0,Harina y pellets de alfalfa,0.0,0.0,0.18989,0.0,0.0
632_121410_2020_1,632,Saudi Arabia,Middle East,2020,1,121410.0,Harina y pellets de alfalfa,9.12,49.31,0.185,9.12,49.31
632_121410_2020_2,632,Saudi Arabia,Middle East,2020,2,121410.0,Harina y pellets de alfalfa,0.0,0.0,0.20500000000000002,0.0,0.0
632_121410_2020_3,632,Saudi Arabia,Middle East,2020,3,121410.0,Harina y pellets de alfalfa,45.11,200.5,0.225,45.11,200.5
632_121410_2020_4,632,Saudi Arabia,Middle East,2020,4,121410.0,Harina y pellets de alfalfa,0.0,0.0,0.2239,0.0,0.0
632_121410_2020_5,632,Saudi Arabia,Middle East,2020,5,121410.0,Harina y pellets de alfalfa,428.42,1923.12,0.2228,428.42,1923.12
632_121410_2020_6,632,Saudi Arabia,Middle East,2020,6,121410.0,Harina y pellets de alfalfa,4865.56,27489.02,0.177,4865.56,27489.02
632_121410_2020_7,632,Saudi Arabia,Middle East,2020,7,121410.0,Harina y pellets de alfalfa,178.43,964.48,0.185,178.43,964.48
632_121410_2020_8,632,Saudi Arabia,Middle East,2020,8,121410.0,Harina y pellets de alfalfa,4933.86,28607.98,0.1725,4933.86,28607.98
632_121410_2020_9,632,Saudi Arabia,Middle East,2020,9,121410.0,Harina y pellets de alfalfa,3769.18,27295.18,0.1381,3769.18,27295.18
632_121410_2020_10,632,Saudi Arabia,Middle East,2020,10,121410.0,Harina y pellets de alfalfa,0.0,0.0,0.13624999999999998,0.0,0.0
632_121410_2020_11,632,Saudi Arabia,Middle East,2020,11,121410.0,Harina y pellets de alfalfa,3739.1,27810.56,0.1344,3739.1,27810.56
632_121410_2020_12,632,Saudi Arabia,Middle East,2020,12,121410.0,Harina y pellets de alfalfa,102.35,595.19,0.172,102.35,595.19
632_121410_2021_1,632,Saudi Arabia,Middle East,2021,1,121410.0,Harina y pellets de alfalfa,267.07,1545.46,0.1728,267.07,1545.46
632_121410_2021_2,632,Saudi Arabia,Middle East,2021,2,121410.0,Harina y pellets de alfalfa,164.6,943.74,0.1744,164.6,943.74
632_121410_2021_3,632,Saudi Arabia,Middle East,2021,3,121410.0,Harina y pellets de alfalfa,4719.76,27089.53,0.1742,4719.76,27089.53
632_121410_2021_4,632,Saudi Arabia,Middle East,2021,4,121410.0,Harina y pellets de alfalfa,3467.67,27732.09,0.125,3467.67,27732.09
632_121410_2021_5,632,Saudi Arabia,Middle East,2021,5,121410.0,Harina y pellets de alfalfa,123.38,659.28,0.1871,123.38,659.28
632_121410_2021_6,632,Saudi Arabia,Middle East,2021,6,121410.0,Harina y pellets de alfalfa,0.0,0.0,0.1812,0.0,0.0
632_121410_2021_7,632,Saudi Arabia,Middle East,2021,7,121410.0,Harina y pellets de alfalfa,17.36,99.03,0.1753,17.36,99.03
632_121410_2021_8,632,Saudi Arabia,Middle East,2021,8,121410.0,Harina y pellets de alfalfa,8218.53,46199.04,0.1779,8218.53,46199.04
632_121410_2021_9,632,Saudi Arabia,Middle East,2021,9,121410.0,Harina y pellets de alfalfa,4743.38,35906.31,0.1321,4743.38,35906.31
632_121410_2021_10,632,Saudi Arabia,Middle East,2021,10,121410.0,Harina y pellets de alfalfa,0.0,0.0,0.13805,0.0,0.0
632_121410_2021_11,632,Saudi Arabia,Middle East,2021,11,121410.0,Harina y pellets de alfalfa,6983.75,48496.43,0.144,6983.75,48496.43
632_121410_2021_12,632,Saudi Arabia,Middle East,2021,12,121410.0,Harina y pellets de alfalfa,0.0,0.0,0.14889999999999998,0.0,0.0
632_121410_2022_1,632,Saudi Arabia,Middle East,2022,1,121410.0,Harina y pellets de alfalfa,6485.52,42169.73,0.1538,6485.52,42169.73
632_121410_2022_2,632,Saudi Arabia,Middle East,2022,2,121410.0,Harina y pellets de alfalfa,28.86,105.28,0.2741,28.86,105.28
632_121410_2022_3,632,Saudi Arabia,Middle East,2022,3,121410.0,Harina y pellets de alfalfa,5077.1,30179.52,0.1682,5077.1,30179.52
632_121410_2022_4,632,Saudi Arabia,Middle East,2022,4,121410.0,Harina y pellets de alfalfa,464.32,2072.38,0.2241,464.32,2072.38
632_121410_2022_5,632,Saudi Arabia,Middle East,2022,5,121410.0,Harina y pellets de alfalfa,8812.96,40194.58,0.2193,8812.96,40194.58
632_121410_2022_6,632,Saudi Arabia,Middle East,2022,6,121410.0,Harina y pellets de alfalfa,4717.4,29010.72,0.1626,4717.4,29010.72
632_121410_2022_7,632,Saudi Arabia,Middle East,2022,7,121410.0,Harina y pellets de alfalfa,265.45,1039.76,0.2553,265.45,1039.76
632_121410_2022_8,632,Saudi Arabia,Middle East,2022,8,121410.0,Harina y pellets de alfalfa,0.0,0.0,0.2436,0.0,0.0
632_121410_2022_9,632,Saudi Arabia,Middle East,2022,9,121410.0,Harina y pellets de alfalfa,11611.62,50072.48,0.2319,11611.62,50072.48
632_121410_2022_10,632,Saudi Arabia,Middle East,2022,10,121410.0,Harina y pellets de alfalfa,0.0,0.0,0.221,0.0,0.0
632_121410_2022_11,632,Saudi Arabia,Middle East,2022,11,121410.0,Harina y pellets de alfalfa,6233.38,29669.76,0.2101,6233.38,29669.76
632_121410_2022_12,632,Saudi Arabia,Middle East,2022,12,121410.0,Harina y pellets de alfalfa,6141.13,25580.16,0.2401,6141.13,25580.16
632_121410_2023_1,632,Saudi Arabia,Middle East,2023,1,121410.0,Harina y pellets de alfalfa,30.75,119.84,0.2566,30.75,119.84
632_121410_2023_2,632,Saudi Arabia,Middle East,2023,2,121410.0,Harina y pellets de alfalfa,0.0,0.0,0.2414,0.0,0.0
632_121410_2023_3,632,Saudi Arabia,Middle East,2023,3,121410.0,Harina y pellets de alfalfa,0.0,0.0,0.22619999999999998,0.0,0.0
632_121410_2023_4,632,Saudi Arabia,Middle East,2023,4,121410.0,Harina y pellets de alfalfa,6524.19,30924.06,0.211,6524.19,30924.06
632_121410_2023_5,632,Saudi Arabia,Middle East,2023,5,121410.0,Harina y pellets de alfalfa,0.0,0.0,0.23145,0.0,0.0
632_121410_2023_6,632,Saudi Arabia,Middle East,2023,6,121410.0,Harina y pellets de alfalfa,247.39,982.16,0.2519,247.39,982.16
632_121410_2023_7,632,Saudi Arabia,Middle East,2023,7,121410.0,Harina y pellets de alfalfa,122.36,495.7,0.2468,122.36,495.7
632_121410_2023_8,632,Saudi Arabia,Middle East,2023,8,121410.0,Harina y pellets de alfalfa,4807.83,24725.14,0.1945,4807.83,24725.14
632_121410_2023_9,632,Saudi Arabia,Middle East,2023,9,121410.0,Harina y pellets de alfalfa,0.0,0.0,0.23725000000000002,0.0,0.0
632_121410_2023_10,632,Saudi Arabia,Middle East,2023,10,121410.0,Harina y pellets de alfalfa,896.0,3200.0,0.28,896.0,3200.0
632_121410_2023_11,632,Saudi Arabia,Middle East,2023,11,121410.0,Harina y pellets de alfalfa,406.23,1470.0,0.2763,406.23,1470.0
632_121410_2023_12,632,Saudi Arabia,Middle East,2023,12,121410.0,Harina y pellets de alfalfa,957.61,3409.64,0.2809,957.61,3409.64
632_121410_2024_1,632,Saudi Arabia,Middle East,2024,1,121410.0,Harina y pellets de alfalfa,0.0,0.0,0.23914999999999997,0.0,0.0
632_121410_2024_2,632,Saudi Arabia,Middle East,2024,2,121410.0,Harina y pellets de alfalfa,51.84,262.6,0.1974,51.84,262.6
632_121410_2024_3,632,Saudi Arabia,Middle East,2024,3,121410.0,Harina y pellets de alfalfa,0.0,0.0,0.1974,0.0,0.0
632_121410_2024_4,632,Saudi Arabia,Middle East,2024,4,121410.0,Harina y pellets de alfalfa,0.0,0.0,0.1974,0.0,0.0
632_12149090_2003_1,632,Saudi Arabia,Middle East,2003,1,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,,0.0,0.0
632_12149090_2003_2,632,Saudi Arabia,Middle East,2003,2,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,,0.0,0.0
632_12149090_2003_3,632,Saudi Arabia,Middle East,2003,3,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,,0.0,0.0
632_12149090_2003_4,632,Saudi Arabia,Middle East,2003,4,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,,0.0,0.0
632_12149090_2003_5,632,Saudi Arabia,Middle East,2003,5,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,,0.0,0.0
632_12149090_2003_6,632,Saudi Arabia,Middle East,2003,6,12149090.0,"Heno, alfalfa, trébol, esparce",10.0,47.5,0.2105,10.0,47.5
632_12149090_2003_7,632,Saudi Arabia,Middle East,2003,7,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,0.21045384615384616,0.0,0.0
632_12149090_2003_8,632,Saudi Arabia,Middle East,2003,8,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,0.2104076923076923,0.0,0.0
632_12149090_2003_9,632,Saudi Arabia,Middle East,2003,9,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,0.21036153846153846,0.0,0.0
632_12149090_2003_10,632,Saudi Arabia,Middle East,2003,10,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,0.2103153846153846,0.0,0.0
632_12149090_2003_11,632,Saudi Arabia,Middle East,2003,11,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,0.21026923076923076,0.0,0.0
632_12149090_2003_12,632,Saudi Arabia,Middle East,2003,12,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,0.21022307692307693,0.0,0.0
632_12149090_2004_1,632,Saudi Arabia,Middle East,2004,1,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,0.21017692307692307,0.0,0.0
632_12149090_2004_2,632,Saudi Arabia,Middle East,2004,2,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,0.21013076923076923,0.0,0.0
632_12149090_2004_3,632,Saudi Arabia,Middle East,2004,3,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,0.2100846153846154,0.0,0.0
632_12149090_2004_4,632,Saudi Arabia,Middle East,2004,4,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,0.21003846153846153,0.0,0.0
632_12149090_2004_5,632,Saudi Arabia,Middle East,2004,5,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,0.2099923076923077,0.0,0.0
632_12149090_2004_6,632,Saudi Arabia,Middle East,2004,6,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,0.20994615384615384,0.0,0.0
632_12149090_2004_7,632,Saudi Arabia,Middle East,2004,7,12149090.0,"Heno, alfalfa, trébol, esparce",9.29,44.26,0.2099,9.29,44.26
632_12149090_2004_8,632,Saudi Arabia,Middle East,2004,8,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,0.20823611111111112,0.0,0.0
632_12149090_2004_9,632,Saudi Arabia,Middle East,2004,9,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,0.2065722222222222,0.0,0.0
632_12149090_2004_10,632,Saudi Arabia,Middle East,2004,10,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,0.20490833333333333,0.0,0.0
632_12149090_2004_11,632,Saudi Arabia,Middle East,2004,11,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,0.20324444444444445,0.0,0.0
632_12149090_2004_12,632,Saudi Arabia,Middle East,2004,12,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,0.20158055555555557,0.0,0.0
632_12149090_2007_1,632,Saudi Arabia,Middle East,2007,1,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,0.1599833333333333,0.0,0.0
632_12149090_2007_2,632,Saudi Arabia,Middle East,2007,2,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,0.15831944444444443,0.0,0.0
632_12149090_2007_3,632,Saudi Arabia,Middle East,2007,3,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,0.15665555555555555,0.0,0.0
632_12149090_2007_4,632,Saudi Arabia,Middle East,2007,4,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,0.15499166666666667,0.0,0.0
632_12149090_2007_5,632,Saudi Arabia,Middle East,2007,5,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,0.15332777777777779,0.0,0.0
632_12149090_2007_6,632,Saudi Arabia,Middle East,2007,6,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,0.15166388888888888,0.0,0.0
632_12149090_2007_7,632,Saudi Arabia,Middle East,2007,7,12149090.0,"Heno, alfalfa, trébol, esparce",155.35,1035.68,0.15,155.35,1035.68
632_12149090_2007_8,632,Saudi Arabia,Middle East,2007,8,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,0.15942499999999998,0.0,0.0
632_12149090_2007_9,632,Saudi Arabia,Middle East,2007,9,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,0.16885,0.0,0.0
632_12149090_2007_10,632,Saudi Arabia,Middle East,2007,10,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,0.178275,0.0,0.0
632_12149090_2007_11,632,Saudi Arabia,Middle East,2007,11,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,0.1877,0.0,0.0
632_12149090_2007_12,632,Saudi Arabia,Middle East,2007,12,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,0.197125,0.0,0.0
632_12149090_2008_1,632,Saudi Arabia,Middle East,2008,1,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,0.20655,0.0,0.0
632_12149090_2008_2,632,Saudi Arabia,Middle East,2008,2,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,0.215975,0.0,0.0
632_12149090_2008_3,632,Saudi Arabia,Middle East,2008,3,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,0.2254,0.0,0.0
632_12149090_2008_4,632,Saudi Arabia,Middle East,2008,4,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,0.234825,0.0,0.0
632_12149090_2008_5,632,Saudi Arabia,Middle East,2008,5,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,0.24425000000000002,0.0,0.0
632_12149090_2008_6,632,Saudi Arabia,Middle East,2008,6,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,0.253675,0.0,0.0
632_12149090_2008_7,632,Saudi Arabia,Middle East,2008,7,12149090.0,"Heno, alfalfa, trébol, esparce",528.76,2010.06,0.2631,528.76,2010.06
632_12149090_2008_8,632,Saudi Arabia,Middle East,2008,8,12149090.0,"Heno, alfalfa, trébol, esparce",996.77,4086.38,0.2439,996.77,4086.38
632_12149090_2008_9,632,Saudi Arabia,Middle East,2008,9,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,0.2465,0.0,0.0
632_12149090_2008_10,632,Saudi Arabia,Middle East,2008,10,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,0.2491,0.0,0.0
632_12149090_2008_11,632,Saudi Arabia,Middle East,2008,11,12149090.0,"Heno, alfalfa, trébol, esparce",517.59,2056.55,0.2517,517.59,2056.55
632_12149090_2008_12,632,Saudi Arabia,Middle East,2008,12,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,0.2532857142857143,0.0,0.0
632_12149090_2009_1,632,Saudi Arabia,Middle East,2009,1,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,0.2548714285714285,0.0,0.0
632_12149090_2009_2,632,Saudi Arabia,Middle East,2009,2,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,0.25645714285714283,0.0,0.0
632_12149090_2009_3,632,Saudi Arabia,Middle East,2009,3,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,0.25804285714285713,0.0,0.0
632_12149090_2009_4,632,Saudi Arabia,Middle East,2009,4,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,0.25962857142857143,0.0,0.0
632_12149090_2009_5,632,Saudi Arabia,Middle East,2009,5,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,0.2612142857142857,0.0,0.0
632_12149090_2009_6,632,Saudi Arabia,Middle East,2009,6,12149090.0,"Heno, alfalfa, trébol, esparce",1450.38,5519.52,0.2628,1450.38,5519.52
632_12149090_2009_7,632,Saudi Arabia,Middle East,2009,7,12149090.0,"Heno, alfalfa, trébol, esparce",4181.82,16919.93,0.2472,4181.82,16919.93
632_12149090_2009_8,632,Saudi Arabia,Middle East,2009,8,12149090.0,"Heno, alfalfa, trébol, esparce",2588.38,11658.12,0.222,2588.38,11658.12
632_12149090_2009_9,632,Saudi Arabia,Middle East,2009,9,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,0.224,0.0,0.0
632_12149090_2009_10,632,Saudi Arabia,Middle East,2009,10,12149090.0,"Heno, alfalfa, trébol, esparce",964.27,4266.68,0.226,964.27,4266.68
632_12149090_2009_11,632,Saudi Arabia,Middle East,2009,11,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,0.2133,0.0,0.0
632_12149090_2009_12,632,Saudi Arabia,Middle East,2009,12,12149090.0,"Heno, alfalfa, trébol, esparce",1637.15,8163.07,0.2006,1637.15,8163.07
632_12149090_2010_1,632,Saudi Arabia,Middle East,2010,1,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,0.2022,0.0,0.0
632_12149090_2010_2,632,Saudi Arabia,Middle East,2010,2,12149090.0,"Heno, alfalfa, trébol, esparce",818.98,4018.5,0.2038,818.98,4018.5
632_12149090_2010_3,632,Saudi Arabia,Middle East,2010,3,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,0.20190000000000002,0.0,0.0
632_12149090_2010_4,632,Saudi Arabia,Middle East,2010,4,12149090.0,"Heno, alfalfa, trébol, esparce",601.08,3005.0,0.2,601.08,3005.0
632_12149090_2010_5,632,Saudi Arabia,Middle East,2010,5,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,0.197,0.0,0.0
632_12149090_2010_6,632,Saudi Arabia,Middle East,2010,6,12149090.0,"Heno, alfalfa, trébol, esparce",313.96,1618.4,0.194,313.96,1618.4
632_12149090_2010_7,632,Saudi Arabia,Middle East,2010,7,12149090.0,"Heno, alfalfa, trébol, esparce",2079.11,10561.74,0.1969,2079.11,10561.74
632_12149090_2010_8,632,Saudi Arabia,Middle East,2010,8,12149090.0,"Heno, alfalfa, trébol, esparce",2047.02,10473.64,0.1954,2047.02,10473.64
632_12149090_2010_9,632,Saudi Arabia,Middle East,2010,9,12149090.0,"Heno, alfalfa, trébol, esparce",2181.94,10490.39,0.208,2181.94,10490.39
632_12149090_2010_10,632,Saudi Arabia,Middle East,2010,10,12149090.0,"Heno, alfalfa, trébol, esparce",2025.22,10330.78,0.196,2025.22,10330.78
632_12149090_2010_11,632,Saudi Arabia,Middle East,2010,11,12149090.0,"Heno, alfalfa, trébol, esparce",1917.96,9254.2,0.2073,1917.96,9254.2
632_12149090_2010_12,632,Saudi Arabia,Middle East,2010,12,12149090.0,"Heno, alfalfa, trébol, esparce",834.03,4117.06,0.2026,834.03,4117.06
632_12149090_2011_1,632,Saudi Arabia,Middle East,2011,1,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,0.206,0.0,0.0
632_12149090_2011_2,632,Saudi Arabia,Middle East,2011,2,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,0.2094,0.0,0.0
632_12149090_2011_3,632,Saudi Arabia,Middle East,2011,3,12149090.0,"Heno, alfalfa, trébol, esparce",26.44,124.24,0.2128,26.44,124.24
632_12149090_2011_4,632,Saudi Arabia,Middle East,2011,4,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,0.2152,0.0,0.0
632_12149090_2011_5,632,Saudi Arabia,Middle East,2011,5,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,0.2176,0.0,0.0
632_12149090_2011_6,632,Saudi Arabia,Middle East,2011,6,12149090.0,"Heno, alfalfa, trébol, esparce",2201.67,10007.78,0.22,2201.67,10007.78
632_12149090_2011_7,632,Saudi Arabia,Middle East,2011,7,12149090.0,"Heno, alfalfa, trébol, esparce",3260.92,14090.76,0.2314,3260.92,14090.76
632_12149090_2011_8,632,Saudi Arabia,Middle East,2011,8,12149090.0,"Heno, alfalfa, trébol, esparce",4117.41,17391.12,0.2368,4117.41,17391.12
632_12149090_2011_9,632,Saudi Arabia,Middle East,2011,9,12149090.0,"Heno, alfalfa, trébol, esparce",4632.79,20634.74,0.2245,4632.79,20634.74
632_12149090_2011_10,632,Saudi Arabia,Middle East,2011,10,12149090.0,"Heno, alfalfa, trébol, esparce",3697.78,15393.87,0.2402,3697.78,15393.87
632_12149090_2011_11,632,Saudi Arabia,Middle East,2011,11,12149090.0,"Heno, alfalfa, trébol, esparce",2182.35,8349.86,0.2614,2182.35,8349.86
632_12149090_2011_12,632,Saudi Arabia,Middle East,2011,12,12149090.0,"Heno, alfalfa, trébol, esparce",505.31,2084.19,0.2424,505.31,2084.19
632_12149090_2012_1,632,Saudi Arabia,Middle East,2012,1,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,0.2412,0.0,0.0
632_12149090_2012_2,632,Saudi Arabia,Middle East,2012,2,12149090.0,"Heno, alfalfa, trébol, esparce",769.56,3205.88,0.24,769.56,3205.88
632_12149090_2012_3,632,Saudi Arabia,Middle East,2012,3,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,0.24825,0.0,0.0
632_12149090_2012_4,632,Saudi Arabia,Middle East,2012,4,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,0.2565,0.0,0.0
632_12149090_2012_5,632,Saudi Arabia,Middle East,2012,5,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,0.26475000000000004,0.0,0.0
632_12149090_2012_6,632,Saudi Arabia,Middle East,2012,6,12149090.0,"Heno, alfalfa, trébol, esparce",2656.28,9729.43,0.273,2656.28,9729.43
632_12149090_2012_7,632,Saudi Arabia,Middle East,2012,7,12149090.0,"Heno, alfalfa, trébol, esparce",1236.31,7541.8,0.1639,1236.31,7541.8
632_12149090_2012_8,632,Saudi Arabia,Middle East,2012,8,12149090.0,"Heno, alfalfa, trébol, esparce",5148.83,18817.81,0.2736,5148.83,18817.81
632_12149090_2012_9,632,Saudi Arabia,Middle East,2012,9,12149090.0,"Heno, alfalfa, trébol, esparce",2984.13,10992.04,0.2715,2984.13,10992.04
632_12149090_2012_10,632,Saudi Arabia,Middle East,2012,10,12149090.0,"Heno, alfalfa, trébol, esparce",5644.48,21220.55,0.266,5644.48,21220.55
632_12149090_2012_11,632,Saudi Arabia,Middle East,2012,11,12149090.0,"Heno, alfalfa, trébol, esparce",2076.57,7713.34,0.2692,2076.57,7713.34
632_12149090_2012_12,632,Saudi Arabia,Middle East,2012,12,12149090.0,"Heno, alfalfa, trébol, esparce",742.6,2550.0,0.2912,742.6,2550.0
