Reporter,region,Year,ProductCode,Product Description,usd,tons,usd_kg,tons_esp,tons_usa,tons_can,tons_ita,tons_aus,tons_oth,usd_esp,usd_usa,usd_can,usd_ita,usd_aus,usd_oth,usd_kg_esp,usd_kg_usa,usd_kg_ita,usd_kg_can,usd_kg_aus,usd_kg_oth
Australia,Oceania,2007,121490,"Other forage products, nes",96.73,179.198,0.5398,0.0,0.0,0.0,0.0,129.08,50.117999999999995,0.0,0.0,0.0,0.0,62.24,34.49,,,,,0.4822,0.6882
New Zealand,Oceania,2007,121490,"Other forage products, nes",94.31,148.277,0.636,0.0,20.448,0.0,0.0,127.593,0.23599999999999,0.0,10.91,0.0,0.0,83.29,0.10999999999999943,,0.5335,,,0.6528,0.4661
Qatar,Middle East,2007,121490,"Other forage products, nes",90.34,419.827,0.2152,0.0,0.0,0.0,0.0,0.0,419.827,0.0,0.0,0.0,0.0,0.0,90.34,,,,,,0.2152
Botswana,Sub-Saharan Africa,2007,121490,"Other forage products, nes",87.84,1189.83,0.0738,0.0,0.0,0.0,0.0,0.0,1189.83,0.0,0.0,0.0,0.0,0.0,87.84,,,,,,0.0738
Cyprus,Western Europe,2007,121490,"Other forage products, nes",83.09,294.865,0.2818,271.1,0.0,0.0,22.745,0.0,1.0199999999999818,75.78,0.0,0.0,5.36,0.0,1.9500000000000028,0.2795,,0.2357,,,1.9118
Latvia,Eastern Europe,2007,121490,"Other forage products, nes",79.17,243.147,0.3256,0.0,0.0,0.0,1.805,0.0,241.34199999999998,0.0,0.0,0.0,2.96,0.0,76.21000000000001,,,1.6399,,,0.3158
Montenegro,Eastern Europe,2007,121490,"Other forage products, nes",75.91,309.865,0.245,0.0,0.0,0.0,0.0,0.0,309.865,0.0,0.0,0.0,0.0,0.0,75.91,,,,,,0.245
Tunisia,North Africa,2007,121490,"Other forage products, nes",71.35,787.26,0.0906,0.0,0.0,0.0,781.23,0.0,6.029999999999973,0.0,0.0,0.0,71.29,0.0,0.05999999999998806,,,0.0913,,,0.01
Ukraine,Eastern Europe,2007,121490,"Other forage products, nes",64.11,130.0,0.4932,0.0,0.0,0.0,0.0,0.0,130.0,0.0,0.0,0.0,0.0,0.0,64.11,,,,,,0.4932
Mauritius,Sub-Saharan Africa,2007,121490,"Other forage products, nes",61.66,110.782,0.5566,0.0,24.975,0.0,0.0,24.7,61.107,0.0,9.93,0.0,0.0,12.41,39.31999999999999,,0.3976,,,0.5024,0.6435
Greenland,North America,2007,121490,"Other forage products, nes",57.78,95.644,0.6041,0.0,0.0,0.0,0.0,0.0,95.644,0.0,0.0,0.0,0.0,0.0,57.78,,,,,,0.6041
Grenada,Central America and Caribbean,2007,121490,"Other forage products, nes",52.58,63.437,0.8289,0.0,63.437,0.0,0.0,0.0,0.0,0.0,52.58,0.0,0.0,0.0,0.0,,0.8289,,,,
Costa Rica,Central America and Caribbean,2007,121490,"Other forage products, nes",50.84,137.851,0.3688,0.0,122.399,0.0,0.0,0.0,15.451999999999998,0.0,49.59,0.0,0.0,0.0,1.25,,0.4052,,,,0.0809
Guatemala,Central America and Caribbean,2007,121490,"Other forage products, nes",36.91,78.94999999999999,0.46751,0.0,78.94999999999999,0.0,0.0,0.0,0.0,0.0,36.91,0.0,0.0,0.0,0.0,,0.46751,,,,
Morocco,North Africa,2007,121490,"Other forage products, nes",35.08,98.27,0.357,0.0,0.0,0.0,0.0,0.0,98.27,0.0,0.0,0.0,0.0,0.0,35.08,,,,,,0.357
South Africa,Sub-Saharan Africa,2007,121490,"Other forage products, nes",33.8,234.11,0.14438,0.0,0.0,0.0,0.0,215.5,18.610000000000007,0.0,0.0,0.0,0.0,26.69,7.109999999999996,,,,,0.12384999999999999,0.38205
Albania,Eastern Europe,2007,121490,"Other forage products, nes",30.93,216.68,0.1427,0.0,0.0,0.0,0.0,0.0,216.68,0.0,0.0,0.0,0.0,0.0,30.93,,,,,,0.1427
Panama,Central America and Caribbean,2007,121490,"Other forage products, nes",27.07,13.338,2.0295,0.0,3.585,0.0,0.0,0.0,9.753,0.0,9.55,0.0,0.0,0.0,17.52,,2.6639,,,,1.7964
Kenya,Sub-Saharan Africa,2007,121490,"Other forage products, nes",24.92,10.001,2.4918,0.0,0.0,0.0,0.0,0.0,10.001,0.0,0.0,0.0,0.0,0.0,24.92,,,,,,2.4918
Angola,Sub-Saharan Africa,2007,121490,"Other forage products, nes",23.08,20.293,1.1373,17.79,0.0,0.0,0.0,0.0,2.503,17.92,0.0,0.0,0.0,0.0,5.159999999999997,1.0073,,,,,2.0615
Bosnia and Herzegovina,Eastern Europe,2007,121490,"Other forage products, nes",22.51,96.356,0.2336,0.0,0.0,0.0,48.0,0.0,48.355999999999995,0.0,0.0,0.0,10.91,0.0,11.600000000000001,,,0.2273,,,0.2399
Ecuador,South America,2007,121490,"Other forage products, nes",22.29,7.5,2.972,0.0,7.5,0.0,0.0,0.0,0.0,0.0,22.29,0.0,0.0,0.0,0.0,,2.972,,,,
Namibia,Sub-Saharan Africa,2007,121490,"Other forage products, nes",19.99,65.597,0.3047,0.0,0.0,0.0,0.0,0.0,65.597,0.0,0.0,0.0,0.0,0.0,19.99,,,,,,0.3047
Chile,South America,2007,121490,"Other forage products, nes",18.58,79.32,0.2342,0.0,0.0,0.0,0.0,0.0,79.32,0.0,0.0,0.0,0.0,0.0,18.58,,,,,,0.2342
French Polynesia,Oceania,2007,121490,"Other forage products, nes",17.01,34.553,0.4923,0.0,0.0,0.0,0.0,10.0,24.552999999999997,0.0,0.0,0.0,0.0,6.3,10.71,,,,,0.63,0.4362
Brunei,Southeast Asia,2007,121490,"Other forage products, nes",16.06,55.985,0.2869,0.0,55.208,0.0,0.0,0.0,0.777000000000001,0.0,15.84,0.0,0.0,0.0,0.21999999999999886,,0.2869,,,,0.2831
Lesotho,Sub-Saharan Africa,2007,121490,"Other forage products, nes",14.46,42.7575,0.3382,0.0,0.0,0.0,0.0,0.0,42.7575,0.0,0.0,0.0,0.0,0.0,14.46,,,,,,0.3382
Mauritania,Sub-Saharan Africa,2007,121490,"Other forage products, nes",14.32,32.9,0.4353,0.0,0.0,0.0,0.0,0.0,32.9,0.0,0.0,0.0,0.0,0.0,14.32,,,,,,0.4353
Brazil,South America,2007,121490,"Other forage products, nes",13.01,22.869,0.5689,0.0,0.0,0.0,0.0,0.0,22.869,0.0,0.0,0.0,0.0,0.0,13.01,,,,,,0.5689
North Macedonia,Eastern Europe,2007,121490,"Other forage products, nes",12.59,48.512,0.2595,0.0,0.0,0.0,0.162,0.0,48.35,0.0,0.0,0.0,0.23,0.0,12.36,,,1.4198,,,0.2556
New Caledonia,Oceania,2007,121490,"Other forage products, nes",11.09,10.592,1.047,0.0,0.0,0.0,0.0,10.592,0.0,0.0,0.0,0.0,0.0,11.09,0.0,,,,,1.047,
Venezuela,South America,2007,121490,"Other forage products, nes",9.94,22.0,0.4518,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.04,0.0,0.0,0.0,9.9,,,,,,0.45
Gambia,Sub-Saharan Africa,2007,121490,"Other forage products, nes",8.91,40.22,0.2215,0.0,0.0,0.0,0.0,0.0,40.22,0.0,0.0,0.0,0.0,0.0,8.91,,,,,,0.2215
Cape Verde,Sub-Saharan Africa,2007,121490,"Other forage products, nes",8.23,22.82,0.3606,0.0,0.0,0.0,0.0,0.0,22.82,0.0,0.0,0.0,0.0,0.0,8.23,,,,,,0.3606
Algeria,North Africa,2007,121490,"Other forage products, nes",7.85,3.563,2.2032,0.0,0.0,0.0,0.0,0.0,3.563,0.0,0.0,0.0,0.0,0.0,7.85,,,,,,2.2032
Belarus,Eastern Europe,2007,121490,"Other forage products, nes",7.7,8.046,0.957,0.0,0.0,0.0,0.0,0.0,8.046,0.0,0.0,0.0,0.0,0.0,7.7,,,,,,0.957
Uganda,Sub-Saharan Africa,2007,121490,"Other forage products, nes",7.28,2.0,3.64,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,7.28,,,,,,3.64
Moldova,Eastern Europe,2007,121490,"Other forage products, nes",6.92,31.506,0.2196,0.0,0.0,0.0,0.0,0.0,31.506,0.0,0.0,0.0,0.0,0.0,6.92,,,,,,0.2196
Trinidad and Tobago,Central America and Caribbean,2007,121490,"Other forage products, nes",4.73,3.8,1.2447,0.0,3.8,0.0,0.0,0.0,0.0,0.0,4.73,0.0,0.0,0.0,0.0,,1.2447,,,,
Eswatini,Sub-Saharan Africa,2007,121490,"Other forage products, nes",4.49,4.296,1.0452,0.0,0.0,0.0,0.0,0.0,4.296,0.0,0.0,0.0,0.0,0.0,4.49,,,,,,1.0452
Dominican Republic,Central America and Caribbean,2007,121490,"Other forage products, nes",3.94,6.2,0.63548,0.0,6.2,0.0,0.0,0.0,0.0,0.0,3.94,0.0,0.0,0.0,0.0,,0.63548,,,,
Lebanon,Middle East,2007,121490,"Other forage products, nes",3.74,79.754,0.0469,0.0,0.0,0.0,0.0,0.0,79.754,0.0,0.0,0.0,0.0,0.0,3.74,,,,,,0.0469
Maldives,Central Asia,2007,121490,"Other forage products, nes",3.65,3.939,0.9266,0.0,0.0,0.0,0.0,0.0,3.939,0.0,0.0,0.0,0.0,0.0,3.65,,,,,,0.9266
Burundi,Sub-Saharan Africa,2007,121490,"Other forage products, nes",3.28,25.0,0.1312,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,3.28,,,,,,0.1312
Antigua and Barbuda,Central America and Caribbean,2007,121490,"Other forage products, nes",3.27,2.529,1.293,0.0,2.527,0.0,0.0,0.0,0.0019999999999997797,0.0,3.25,0.0,0.0,0.0,0.020000000000000018,,1.2861,,,,10.0
Serbia,Eastern Europe,2007,121490,"Other forage products, nes",3.11,2.076,1.4981,0.0,0.0,0.0,1.2,0.0,0.8760000000000001,0.0,0.0,0.0,1.54,0.0,1.5699999999999998,,,1.2833,,,1.7922
St. Lucia,Central America and Caribbean,2007,121490,"Other forage products, nes",3.02,3.869,0.7806,0.0,3.589,0.28,0.0,0.0,0.0,0.0,2.9,0.12,0.0,0.0,0.0,,0.808,,0.4286,,
Honduras,Central America and Caribbean,2007,121490,"Other forage products, nes",2.72,17.0,0.16,0.0,17.0,0.0,0.0,0.0,0.0,0.0,2.72,0.0,0.0,0.0,0.0,,0.16,,,,
Mozambique,Sub-Saharan Africa,2007,121490,"Other forage products, nes",2.41,8.407,0.2867,0.0,0.0,0.0,0.0,0.0,8.407,0.0,0.0,0.0,0.0,0.0,2.41,,,,,,0.2867
Sudan,Sub-Saharan Africa,2007,121490,"Other forage products, nes",1.89,0.6,3.15,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,1.89,,,,,,3.15
El Salvador,Central America and Caribbean,2007,121490,"Other forage products, nes",1.64,2.8866000000000005,0.56814,0.0,2.45,0.0,0.0,0.0,0.4366000000000003,0.0,1.63,0.0,0.0,0.0,0.010000000000000009,,0.6653100000000001,,,,0.0229
Ghana,Sub-Saharan Africa,2007,121490,"Other forage products, nes",0.84,0.543,1.547,0.0,0.0,0.0,0.0,0.0,0.543,0.0,0.0,0.0,0.0,0.0,0.84,,,,,,1.547
Cote d'Ivoire,Sub-Saharan Africa,2007,121490,"Other forage products, nes",0.75,0.778,0.964,0.0,0.0,0.0,0.0,0.0,0.778,0.0,0.0,0.0,0.0,0.0,0.75,,,,,,0.964
Jamaica,Central America and Caribbean,2007,121490,"Other forage products, nes",0.61,0.41000000000000003,1.4878,0.0,0.41000000000000003,0.0,0.0,0.0,0.0,0.0,0.61,0.0,0.0,0.0,0.0,,1.4878,,,,
Senegal,Sub-Saharan Africa,2007,121490,"Other forage products, nes",0.57,0.2,2.85,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.57,,,,,,2.85
Seychelles,Sub-Saharan Africa,2007,121490,"Other forage products, nes",0.54,0.15374700000000002,3.5123,0.0,0.0,0.0,0.0,0.0,0.15374700000000002,0.0,0.0,0.0,0.0,0.0,0.54,,,,,,3.5123
Benin,Sub-Saharan Africa,2007,121490,"Other forage products, nes",0.5,1.172,0.4266,0.0,0.0,0.0,0.0,0.0,1.172,0.0,0.0,0.0,0.0,0.0,0.5,,,,,,0.4266
Peru,South America,2007,121490,"Other forage products, nes",0.39,0.1,3.9,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.39,0.0,0.0,0.0,0.0,,3.9,,,,
Malawi,Sub-Saharan Africa,2007,121490,"Other forage products, nes",0.35,0.2,1.75,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.35,,,,,,1.75
Kazakhstan,Eastern Europe,2007,121490,"Other forage products, nes",0.32,0.142,2.2535,0.0,0.0,0.0,0.0,0.0,0.142,0.0,0.0,0.0,0.0,0.0,0.32,,,,,,2.2535
Bhutan,Central Asia,2007,121490,"Other forage products, nes",0.21,0.094,2.234,0.0,0.0,0.0,0.0,0.0,0.094,0.0,0.0,0.0,0.0,0.0,0.21,,,,,,2.234
Vanuatu,Oceania,2007,121490,"Other forage products, nes",0.14,0.025,5.6,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.14,,,,,,5.6
Nicaragua,Central America and Caribbean,2007,121490,"Other forage products, nes",0.09,0.046,1.9565,0.0,0.045,0.0,0.0,0.0,0.0010000000000000009,0.0,0.08,0.0,0.0,0.0,0.009999999999999995,,1.7778,,,,
India,Central Asia,2007,121490,"Other forage products, nes",0.08,0.16,0.5,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,,0.5,,,,
Yemen,Middle East,2007,121490,"Other forage products, nes",0.08,0.28,0.2857,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.08,,,,,,0.2857
Pakistan,Central Asia,2007,121490,"Other forage products, nes",0.08,0.165,0.4848,0.0,0.0,0.0,0.0,0.0,0.165,0.0,0.0,0.0,0.0,0.0,0.08,,,,,,0.4848
Tanzania,Sub-Saharan Africa,2007,121490,"Other forage products, nes",0.05,0.73,0.0685,0.0,0.0,0.0,0.0,0.0,0.73,0.0,0.0,0.0,0.0,0.0,0.05,,,,,,0.0685
Mali,Sub-Saharan Africa,2007,121490,"Other forage products, nes",0.04,0.737,0.0543,0.0,0.0,0.0,0.0,0.0,0.737,0.0,0.0,0.0,0.0,0.0,0.04,,,,,,0.0543
Cameroon,Sub-Saharan Africa,2007,121490,"Other forage products, nes",0.04,0.023,1.7391,0.0,0.0,0.0,0.0,0.0,0.023,0.0,0.0,0.0,0.0,0.0,0.04,,,,,,1.7391
Japan,East Asia,2006,121490,"Other forage products, nes",707135.08,2681900.0,0.2637,0.0,1830080.0,333405.0,0.0,500305.0,18110.0,0.0,466560.67,95112.34,0.0,140468.61,4993.459999999963,,0.2549,,0.2853,0.2808,0.2757
South Korea,East Asia,2006,121490,"Other forage products, nes",154054.73,673430.0,0.2288,0.0,564064.0,43015.4,0.0,56830.2,9520.400000000023,0.0,125822.29,11860.07,0.0,14811.75,1560.6200000000244,,0.2231,,0.2757,0.2606,0.1639
United States,North America,2006,121490,"Other forage products, nes",20775.48,87200.0,0.2383,0.0,0.0,81493.0,0.0,20.0,5687.0,0.0,0.0,19802.44,0.0,8.38,964.6599999999999,,,,0.243,0.419,0.1696
Switzerland,Western Europe,2006,121490,"Other forage products, nes",20358.52,111020.0,0.1834,3617.67,0.0,0.0,11317.6,0.0,96084.73,623.45,0.0,0.0,2218.16,0.0,17516.91,0.1723,,0.196,,,0.1823
Other Asia,Other Asia,2006,121490,"Other forage products, nes",14912.17,168706.0,0.0884,88.0,141385.0,3852.04,0.0,23262.0,118.95999999999185,41.07,11803.14,438.71,0.0,2568.0,61.25000000000182,0.4667,0.0835,,0.1139,0.1104,0.5149
France,Western Europe,2006,121490,"Other forage products, nes",12159.98,61042.0,0.1992,49379.5,0.0,0.0,2861.8,21.0,8779.699999999997,8443.56,0.0,0.0,557.46,16.32,3142.6399999999994,0.171,,0.1948,,0.7771,0.3579
Norway,Western Europe,2006,121490,"Other forage products, nes",6964.8,24265.5,0.287,26.25,0.0,162.0,0.0,0.0,24077.25,12.12,0.0,138.26,0.0,0.0,6814.42,0.4617,,,0.8535,,0.283
United Kingdom,Western Europe,2006,121490,"Other forage products, nes",6146.6,20177.3,0.3046,2920.16,2676.52,94.551,3.028,127.24,14355.801,799.68,1303.35,46.77,43.67,92.45,3860.6800000000007,0.2738,0.487,14.4221,0.4947,0.7266,0.2689
Austria,Western Europe,2006,121490,"Other forage products, nes",5342.5,30347.1,0.176,0.0,0.0,0.0,816.9,0.0,29530.199999999997,0.0,0.0,0.0,160.45,0.0,5182.05,,,0.1964,,,0.1755
European Union,Western Europe,2006,121490,"Other forage products, nes",5236.24,10700.5,0.4893,0.0,2752.3,144.9,0.0,761.638,7041.662,0.0,1395.76,76.9,0.0,339.12,3424.4599999999996,,0.5071,,0.5307,0.4453,0.4863
Spain,Western Europe,2006,121490,"Other forage products, nes",5169.81,12949.3,0.3992,0.0,0.0,49.88,3529.13,230.155,9140.134999999998,0.0,0.0,28.82,698.01,92.95,4350.030000000001,,,0.1978,0.5778,0.4039,0.4759
Germany,Western Europe,2006,121490,"Other forage products, nes",5142.0,17096.4,0.3008,4.2,41.4,58.6,137.6,5395.9,11458.7,2.0,51.0,9.0,30.0,971.0,4079.0,0.4762,1.2319,0.218,0.1536,0.18,0.356
Canada,North America,2006,121490,"Other forage products, nes",5023.46,44740.4,0.1123,0.0,44135.0,61.0,0.0,0.0,544.4000000000015,0.0,4966.89,31.15,0.0,0.0,25.420000000000073,,0.1125,,0.5107,,0.0467
Italy,Western Europe,2006,121490,"Other forage products, nes",4790.3,21053.3,0.2275,9219.33,0.0,0.0,0.0,3.079,11830.891,1714.35,0.0,0.0,0.0,0.7,3075.25,0.186,,,,0.2273,0.2599
Portugal,Western Europe,2006,121490,"Other forage products, nes",4780.19,25810.7,0.1852,24351.6,17.0,0.48,4.403,337.0,1100.2170000000042,4292.84,14.82,1.11,5.47,119.75,346.1999999999998,0.1763,0.8718,1.2423,2.3125,0.3553,0.3147
Belgium,Western Europe,2006,121490,"Other forage products, nes",4145.85,16822.3,0.2464,0.0,1.701,0.0,0.0,0.0,16820.599,0.0,0.62,0.0,0.0,0.0,4145.2300000000005,,0.3645,,,,0.2464
Netherlands,Western Europe,2006,121490,"Other forage products, nes",3188.49,22411.4,0.1423,11.32,0.063,0.0,139.3,0.0,22260.717,1.26,1.26,0.0,31.41,0.0,3154.56,0.1113,,0.2255,,,0.1417
Denmark,Western Europe,2006,121490,"Other forage products, nes",1891.8,4201.72,0.4502,0.0,14.86,0.0,16.885,0.0,4169.975,0.0,7.83,0.0,48.19,0.0,1835.78,,0.5269,2.854,,,0.4402
Poland,Eastern Europe,2006,121490,"Other forage products, nes",1795.1,6421.07,0.2796,0.0,0.0,0.0,0.0,0.0,6421.07,0.0,0.0,0.0,0.0,0.0,1795.1,,,,,,0.2796
Jordan,Middle East,2006,121490,"Other forage products, nes",1401.05,8643.54,0.1621,0.0,0.0,0.0,0.0,0.0,8643.54,0.0,0.0,0.0,0.0,0.0,1401.05,,,,,,0.1621
Philippines,Southeast Asia,2006,121490,"Other forage products, nes",997.42,4281.37,0.233,0.0,151.6,0.0,0.0,4107.48,22.289999999999964,0.0,33.13,0.0,0.0,957.2,7.089999999999918,,0.2185,,,0.233,0.3181
Egypt,North Africa,2006,121490,"Other forage products, nes",957.73,3328.64,0.2877,256.184,0.0,0.0,0.0,397.122,2675.334,73.71,0.0,0.0,0.0,114.26,769.76,0.2877,,,,0.2877,0.2877
Sweden,Western Europe,2006,121490,"Other forage products, nes",793.97,991.02,0.8012,0.0,1.0,0.0,0.339,0.0,989.6809999999999,0.0,8.02,0.0,0.27,0.0,785.6800000000001,,8.02,0.7965,,,0.7939
Malta,Western Europe,2006,121490,"Other forage products, nes",651.44,2024.3,0.3218,311.1,0.0,0.0,826.89,0.0,886.31,114.23,0.0,0.0,192.74,0.0,344.47,0.3672,,0.2331,,,0.3887
Saudi Arabia,Middle East,2006,121490,"Other forage products, nes",592.52,2112.0,0.2805,0.0,0.0,0.0,0.0,78.0,2034.0,0.0,0.0,0.0,0.0,38.98,553.54,,,,,0.4997,0.2721
Greece,Western Europe,2006,121490,"Other forage products, nes",553.36,2889.37,0.1915,874.1,0.0,0.0,1078.49,0.0,936.7799999999997,221.17,0.0,0.0,161.79,0.0,170.40000000000003,0.253,,0.15,,,0.1819
Faroe Islands,Western Europe,2006,121490,"Other forage products, nes",493.03,1475.1,0.3342,0.0,0.0,0.0,0.0,0.0,1475.1,0.0,0.0,0.0,0.0,0.0,493.03,,,,,,0.3342
Oman,Middle East,2006,121490,"Other forage products, nes",483.69,1076.69,0.4492,699.68,0.205,0.0,0.0,0.0,376.80500000000006,241.69,4.33,0.0,0.0,0.0,237.67,0.3454,,,,,0.6308
Turkey,Eastern Europe,2006,121490,"Other forage products, nes",425.02,1104.43,0.3848,0.0,0.0,0.0,0.0,0.0,1104.43,0.0,0.0,0.0,0.0,0.0,425.02,,,,,,0.3848
Thailand,Southeast Asia,2006,121490,"Other forage products, nes",424.37,2209.7,0.192,0.0,1.569,2.0,0.0,2203.17,2.9609999999997854,0.0,7.17,0.62,0.0,412.97,3.609999999999957,,4.5698,,0.31,0.1874,1.2192
Bahamas,Central America and Caribbean,2006,121490,"Other forage products, nes",398.34,350.697,1.1359,0.0,300.124,0.0,0.0,0.0,50.57299999999998,0.0,340.89,0.0,0.0,0.0,57.44999999999999,,1.1358,,,,1.136
Bahrain,Middle East,2006,121490,"Other forage products, nes",391.19,983.73,0.3977,0.0,0.0,157.42,0.0,205.76,620.5500000000001,0.0,0.0,69.59,0.0,62.35,259.25,,,,0.4421,0.303,0.4178
Mexico,North America,2006,121490,"Other forage products, nes",387.11,1917.46,0.2019,0.0,1917.45,0.0,0.0,0.0,0.009999999999990905,0.0,387.11,0.0,0.0,0.0,0.0,,0.2019,,,,
Kuwait,Middle East,2006,121490,"Other forage products, nes",327.65,1152.06,0.2844,433.34,0.36,0.0,0.0,62.863,655.497,100.92,2.86,0.0,0.0,33.61,190.26,0.2329,7.9444,,,0.5347,0.2903
Luxembourg,Western Europe,2006,121490,"Other forage products, nes",324.66,297.554,1.0911,0.0,0.0,0.0,0.0,0.0,297.554,0.0,0.0,0.0,0.0,0.0,324.66,,,,,,1.0911
Croatia,Eastern Europe,2006,121490,"Other forage products, nes",310.48,2408.39,0.1289,0.0,0.0,0.0,104.81,0.0,2303.58,0.0,0.0,0.0,25.24,0.0,285.24,,,0.2408,,,0.1238
Macao (China),East Asia,2006,121490,"Other forage products, nes",277.47,1404.28,0.1976,0.0,417.309,0.0,0.0,224.755,762.2159999999999,0.0,138.13,0.0,0.0,83.77,55.57000000000005,,0.331,,,0.3727,0.0729
Iceland,Western Europe,2006,121490,"Other forage products, nes",258.75,1185.5,0.2183,0.0,0.0,0.0,0.0,0.0,1185.5,0.0,0.0,0.0,0.0,0.0,258.75,,,,,,0.2183
Slovakia,Eastern Europe,2006,121490,"Other forage products, nes",250.1,688.824,0.3631,0.0,0.216,0.0,1.644,0.0,686.9639999999999,0.0,10.76,0.0,1.67,0.0,237.67,,,1.0158,,,0.346
Andorra,Western Europe,2006,121490,"Other forage products, nes",229.14,1445.07,0.1586,1173.52,0.0,0.0,0.0,0.0,271.54999999999995,176.34,0.0,0.0,0.0,0.0,52.79999999999998,0.1503,,,,,0.1944
Hong Kong (China),East Asia,2006,121490,"Other forage products, nes",216.56,553.608,0.3912,0.0,101.175,0.0,0.0,452.433,0.0,0.0,81.69,0.0,0.0,134.86,0.009999999999990905,,0.8074,,,0.2981,
Lithuania,Eastern Europe,2006,121490,"Other forage products, nes",203.84,581.84,0.3503,0.0,0.0,0.0,0.0,0.0,581.84,0.0,0.0,0.0,0.0,0.0,203.84,,,,,,0.3503
Finland,Western Europe,2006,121490,"Other forage products, nes",203.76,284.623,0.7159,0.0,0.0,0.0,0.0,0.0,284.623,0.0,0.0,0.0,0.0,0.0,203.76,,,,,,0.7159
Indonesia,Southeast Asia,2006,121490,"Other forage products, nes",183.16,457.226,0.4006,0.0,0.0,0.0,0.0,57.335,399.891,0.0,0.0,0.0,0.0,27.32,155.84,,,,,0.4765,0.3897
Ethiopia,Sub-Saharan Africa,2006,121490,"Other forage products, nes",180.75,1978.36,0.0914,0.0,0.0,0.0,0.0,0.0,1978.36,0.0,0.0,0.0,0.0,0.0,180.75,,,,,,0.0914
Ireland,Western Europe,2006,121490,"Other forage products, nes",175.45,358.84000000000003,0.48894000000000004,0.0,0.0,0.0,0.0,0.0,358.84000000000003,0.0,0.0,0.0,0.0,0.0,175.45,,,,,,0.48894000000000004
Estonia,Eastern Europe,2006,121490,"Other forage products, nes",162.82,221.891,0.7338,0.0,0.0,0.0,0.0,0.0,221.891,0.0,0.0,0.0,0.0,0.0,162.82,,,,,,0.7338
Lebanon,Middle East,2006,121490,"Other forage products, nes",157.85,376.894,0.4188,0.0,0.0,0.0,0.0,0.0,376.894,0.0,0.0,0.0,0.0,0.0,157.85,,,,,,0.4188
Netherlands Antilles,Central America and Caribbean,2006,121490,"Other forage products, nes",148.51,389.832,0.381,0.0,77.44,219.475,0.0,0.0,92.91700000000003,0.0,31.82,93.58,0.0,0.0,23.109999999999985,,0.4109,,0.4264,,0.2487
Singapore,Southeast Asia,2006,121490,"Other forage products, nes",146.52,338.32,0.4331,0.0,176.0,0.0,0.0,81.38,80.94,0.0,48.45,0.0,0.0,22.21,75.86000000000001,,0.2753,,,0.2729,0.9372
Qatar,Middle East,2006,121490,"Other forage products, nes",142.09,391.9,0.3626,0.0,122.043,0.0,0.2,46.627,223.02999999999997,0.0,48.33,0.0,0.09,33.02,60.650000000000006,,0.396,0.45,,0.7082,0.2719
Malaysia,Southeast Asia,2006,121490,"Other forage products, nes",140.94,591.648,0.2382,0.0,520.113,0.0,0.0,69.035,2.5,0.0,101.08,0.0,0.0,16.43,23.430000000000007,,0.1943,,,0.238,9.372
China,East Asia,2006,121490,"Other forage products, nes",118.86,327.344,0.3631,0.0,224.526,0.0,0.0,0.0,102.81799999999998,0.0,56.11,0.0,0.0,0.0,62.75,,0.2499,,,,0.6103
Uruguay,South America,2006,121490,"Other forage products, nes",116.86,642.005,0.182,0.0,0.0,0.0,0.0,0.0,642.005,0.0,0.0,0.0,0.0,0.0,116.86,,,,,,0.182
Vietnam,Southeast Asia,2006,121490,"Other forage products, nes",105.01,332.596,0.3157,0.0,169.51,0.0,0.0,0.0,163.086,0.0,53.52,0.0,0.0,0.0,51.49,,0.3157,,,,0.3157
Latvia,Eastern Europe,2006,121490,"Other forage products, nes",86.7,127.197,0.6816,0.0,0.0,0.0,0.24,0.0,126.95700000000001,0.0,0.0,0.0,0.3,0.0,86.4,,,1.25,,,0.6805
Hungary,Eastern Europe,2006,121490,"Other forage products, nes",81.0,387.3,0.2091,0.0,0.0,0.0,1.5,0.0,385.8,0.0,0.0,0.0,1.0,0.0,80.0,,,0.6667,,,0.2074
Malawi,Sub-Saharan Africa,2006,121490,"Other forage products, nes",76.5,101.89279124167196,0.7508,0.0,13.8882358400099,0.0,0.0,0.0,88.00455540166206,0.0,9.07,0.0,0.0,0.0,67.43,,0.6531,,,,0.7662
Czech Republic,Eastern Europe,2006,121490,"Other forage products, nes",76.13,58.65,1.298,0.0,0.003,0.0,7.693,0.0,50.954,0.0,0.52,0.0,7.02,0.0,68.59,,,0.9125,,,1.3461
Mauritius,Sub-Saharan Africa,2006,121490,"Other forage products, nes",74.79,161.99,0.4617,0.0,0.0,0.0,0.0,103.2,58.790000000000006,0.0,0.0,0.0,0.0,42.59,32.2,,,,,0.4127,0.5477
