Reporter,region,Year,ProductCode,Product Description,usd,tons,usd_kg
Italy,Western Europe,2018,121410,Lucerne (alfalfa) meal and pellets,33506.96,135463.0,0.2474
Sudan,Sub-Saharan Africa,2018,121410,Lucerne (alfalfa) meal and pellets,27049.77,105853.67089648852,0.2555
South Africa,Sub-Saharan Africa,2018,121410,Lucerne (alfalfa) meal and pellets,24346.11,87789.5,0.2773
Canada,North America,2018,121410,Lucerne (alfalfa) meal and pellets,23101.27,83179.0,0.2777
Oman,Middle East,2018,121410,Lucerne (alfalfa) meal and pellets,19895.92,35622.0,0.5585
Australia,Oceania,2018,121410,Lucerne (alfalfa) meal and pellets,16675.04,52185.5,0.3195
Netherlands,Western Europe,2018,121410,Lucerne (alfalfa) meal and pellets,12983.77,46781.9,0.2775
Egypt,North Africa,2018,121410,Lucerne (alfalfa) meal and pellets,10168.92,41431.7,0.2454
Iran,Middle East,2018,121410,Lucerne (alfalfa) meal and pellets,4627.95,17073.5,0.2711
Bulgaria,Eastern Europe,2018,121410,Lucerne (alfalfa) meal and pellets,2025.65,9466.27,0.214
United Kingdom,Western Europe,2018,121410,Lucerne (alfalfa) meal and pellets,1738.19,2914.44,0.5964
Chile,South America,2018,121410,Lucerne (alfalfa) meal and pellets,1593.22,5619.42,0.2835
Denmark,Western Europe,2018,121410,Lucerne (alfalfa) meal and pellets,1518.65,3473.14,0.4373
Czech Republic,Eastern Europe,2018,121410,Lucerne (alfalfa) meal and pellets,1513.16,6213.6,0.2435
Hungary,Eastern Europe,2018,121410,Lucerne (alfalfa) meal and pellets,1128.91,5167.92,0.2184
Germany,Western Europe,2018,121410,Lucerne (alfalfa) meal and pellets,1007.39,3335.53,0.302
Ukraine,Eastern Europe,2018,121410,Lucerne (alfalfa) meal and pellets,972.24,6491.69,0.1498
United Arab Emirates,Middle East,2018,121410,Lucerne (alfalfa) meal and pellets,919.62,1998.71,0.4601
Turkey,Eastern Europe,2018,121410,Lucerne (alfalfa) meal and pellets,735.6,4160.1,0.1768
Sweden,Western Europe,2018,121410,Lucerne (alfalfa) meal and pellets,686.85,1357.68,0.5059
Belgium,Western Europe,2018,121410,Lucerne (alfalfa) meal and pellets,554.29,1904.31,0.2911
Namibia,Sub-Saharan Africa,2018,121410,Lucerne (alfalfa) meal and pellets,545.85,2200.5344216775184,0.2481
Argentina,South America,2018,121410,Lucerne (alfalfa) meal and pellets,421.12,2099.6,0.2006
Greece,Western Europe,2018,121410,Lucerne (alfalfa) meal and pellets,401.61,1501.94,0.2674
Portugal,Western Europe,2018,121410,Lucerne (alfalfa) meal and pellets,386.51,2180.3,0.1773
North Macedonia,Eastern Europe,2018,121410,Lucerne (alfalfa) meal and pellets,368.8,2125.57,0.1735
Latvia,Eastern Europe,2018,121410,Lucerne (alfalfa) meal and pellets,361.34,1610.97,0.2243
Romania,Eastern Europe,2018,121410,Lucerne (alfalfa) meal and pellets,257.56,1330.84,0.1935
Austria,Western Europe,2018,121410,Lucerne (alfalfa) meal and pellets,220.61,609.2,0.3621
Lithuania,Eastern Europe,2018,121410,Lucerne (alfalfa) meal and pellets,125.52,431.024,0.2912
Slovenia,Eastern Europe,2018,121410,Lucerne (alfalfa) meal and pellets,119.65,316.34,0.3782
Pakistan,Central Asia,2018,121410,Lucerne (alfalfa) meal and pellets,81.3,830.384,0.0979
Russia,Eastern Europe,2018,121410,Lucerne (alfalfa) meal and pellets,56.52,305.5,0.185
Poland,Eastern Europe,2018,121410,Lucerne (alfalfa) meal and pellets,28.51,110.787,0.2573
Brazil,South America,2018,121410,Lucerne (alfalfa) meal and pellets,27.06,92.24,0.2934
Singapore,Southeast Asia,2018,121410,Lucerne (alfalfa) meal and pellets,11.2,13.2,0.8485
Iceland,Western Europe,2018,121410,Lucerne (alfalfa) meal and pellets,8.47,40.923,0.207
Kenya,Sub-Saharan Africa,2018,121410,Lucerne (alfalfa) meal and pellets,8.12,42.4,0.1915
New Zealand,Oceania,2018,121410,Lucerne (alfalfa) meal and pellets,6.7,5.9799999999999995,1.1204
Slovakia,Eastern Europe,2018,121410,Lucerne (alfalfa) meal and pellets,6.28,19.86,0.3162
Kazakhstan,Eastern Europe,2018,121410,Lucerne (alfalfa) meal and pellets,5.0,20.0,0.25
Switzerland,Western Europe,2018,121410,Lucerne (alfalfa) meal and pellets,2.44,1.75,1.39429
Mauritius,Sub-Saharan Africa,2018,121410,Lucerne (alfalfa) meal and pellets,2.08,4.85,0.4289
Ireland,Western Europe,2018,121410,Lucerne (alfalfa) meal and pellets,1.09,2.227,0.4894
Cameroon,Sub-Saharan Africa,2018,121410,Lucerne (alfalfa) meal and pellets,1.07,1.0,1.07
India,Central Asia,2018,121410,Lucerne (alfalfa) meal and pellets,0.74,0.075,9.8667
Peru,South America,2018,121410,Lucerne (alfalfa) meal and pellets,0.42,0.3791,1.10789
Lesotho,Sub-Saharan Africa,2018,121410,Lucerne (alfalfa) meal and pellets,0.28,1.6,0.175
Serbia,Eastern Europe,2018,121410,Lucerne (alfalfa) meal and pellets,0.14,0.5,0.28
Bahrain,Middle East,2018,121410,Lucerne (alfalfa) meal and pellets,0.06,0.01,6.0
United States,North America,2017,121410,Lucerne (alfalfa) meal and pellets,66536.83,238070.0,0.2795
European Union,Western Europe,2017,121410,Lucerne (alfalfa) meal and pellets,56455.46,258103.0,0.2187
Spain,Western Europe,2017,121410,Lucerne (alfalfa) meal and pellets,53559.04,260959.0,0.2052
Italy,Western Europe,2017,121410,Lucerne (alfalfa) meal and pellets,30083.97,128460.0,0.2342
France,Western Europe,2017,121410,Lucerne (alfalfa) meal and pellets,29416.91,146540.0,0.2007
Oman,Middle East,2017,121410,Lucerne (alfalfa) meal and pellets,26877.05,34889.6,0.7703
Sudan,Sub-Saharan Africa,2017,121410,Lucerne (alfalfa) meal and pellets,24841.44,121550.0,0.2044
South Africa,Sub-Saharan Africa,2017,121410,Lucerne (alfalfa) meal and pellets,21042.44,77935.9,0.27
Australia,Oceania,2017,121410,Lucerne (alfalfa) meal and pellets,20610.28,72956.7,0.2825
Canada,North America,2017,121410,Lucerne (alfalfa) meal and pellets,18125.88,64053.0,0.283
Netherlands,Western Europe,2017,121410,Lucerne (alfalfa) meal and pellets,16341.47,56026.8,0.2917
Iran,Middle East,2017,121410,Lucerne (alfalfa) meal and pellets,8217.5,27013.7,0.3042
Egypt,North Africa,2017,121410,Lucerne (alfalfa) meal and pellets,6870.0,31008.8,0.2216
Chile,South America,2017,121410,Lucerne (alfalfa) meal and pellets,2035.18,7475.27,0.2723
United Kingdom,Western Europe,2017,121410,Lucerne (alfalfa) meal and pellets,1474.68,3330.4,0.4428
Bulgaria,Eastern Europe,2017,121410,Lucerne (alfalfa) meal and pellets,1364.04,6630.32,0.2057
Czech Republic,Eastern Europe,2017,121410,Lucerne (alfalfa) meal and pellets,1319.74,5534.05,0.2385
Ukraine,Eastern Europe,2017,121410,Lucerne (alfalfa) meal and pellets,1155.81,8128.42,0.1422
Argentina,South America,2017,121410,Lucerne (alfalfa) meal and pellets,896.73,4424.99,0.2027
Latvia,Eastern Europe,2017,121410,Lucerne (alfalfa) meal and pellets,848.05,3781.59,0.2243
Denmark,Western Europe,2017,121410,Lucerne (alfalfa) meal and pellets,843.83,2147.64,0.3929
Greece,Western Europe,2017,121410,Lucerne (alfalfa) meal and pellets,837.54,2883.05,0.2905
Germany,Western Europe,2017,121410,Lucerne (alfalfa) meal and pellets,763.95,2211.22,0.3455
Hungary,Eastern Europe,2017,121410,Lucerne (alfalfa) meal and pellets,664.5,3011.69,0.2206
United Arab Emirates,Middle East,2017,121410,Lucerne (alfalfa) meal and pellets,576.37,1060.811,0.5433
Sweden,Western Europe,2017,121410,Lucerne (alfalfa) meal and pellets,502.52,894.591,0.5617
Namibia,Sub-Saharan Africa,2017,121410,Lucerne (alfalfa) meal and pellets,480.34,3136.97,0.1531
Belgium,Western Europe,2017,121410,Lucerne (alfalfa) meal and pellets,394.29,1320.31,0.2986
North Macedonia,Eastern Europe,2017,121410,Lucerne (alfalfa) meal and pellets,221.29,1141.48,0.1939
Romania,Eastern Europe,2017,121410,Lucerne (alfalfa) meal and pellets,200.25,978.167,0.2047
Portugal,Western Europe,2017,121410,Lucerne (alfalfa) meal and pellets,147.91,827.51,0.1787
Jordan,Middle East,2017,121410,Lucerne (alfalfa) meal and pellets,130.78,645.12,0.2027
Austria,Western Europe,2017,121410,Lucerne (alfalfa) meal and pellets,87.08,228.983,0.3803
Thailand,Southeast Asia,2017,121410,Lucerne (alfalfa) meal and pellets,73.69,405.0,0.182
Lithuania,Eastern Europe,2017,121410,Lucerne (alfalfa) meal and pellets,58.74,189.0,0.3108
Norway,Western Europe,2017,121410,Lucerne (alfalfa) meal and pellets,37.27,5.4,6.9019
Pakistan,Central Asia,2017,121410,Lucerne (alfalfa) meal and pellets,27.19,425.69,0.0639
Turkey,Eastern Europe,2017,121410,Lucerne (alfalfa) meal and pellets,26.14,85.71,0.305
Singapore,Southeast Asia,2017,121410,Lucerne (alfalfa) meal and pellets,22.2,26.164285714285718,0.8485
Poland,Eastern Europe,2017,121410,Lucerne (alfalfa) meal and pellets,13.59,30.002,0.453
Slovakia,Eastern Europe,2017,121410,Lucerne (alfalfa) meal and pellets,12.91,72.38,0.1784
New Zealand,Oceania,2017,121410,Lucerne (alfalfa) meal and pellets,12.23,10.02,1.22056
Ethiopia,Sub-Saharan Africa,2017,121410,Lucerne (alfalfa) meal and pellets,9.24,39.8,0.2322
Russia,Eastern Europe,2017,121410,Lucerne (alfalfa) meal and pellets,9.02,49.714400000000005,0.1814
Moldova,Eastern Europe,2017,121410,Lucerne (alfalfa) meal and pellets,8.31,66.0,0.1259
India,Central Asia,2017,121410,Lucerne (alfalfa) meal and pellets,6.16,1.005,6.1294
Luxembourg,Western Europe,2017,121410,Lucerne (alfalfa) meal and pellets,5.08,26.2,0.1939
Switzerland,Western Europe,2017,121410,Lucerne (alfalfa) meal and pellets,2.64,1.6500000000000001,1.6
Mauritius,Sub-Saharan Africa,2017,121410,Lucerne (alfalfa) meal and pellets,2.26,5.437,0.4157
Kenya,Sub-Saharan Africa,2017,121410,Lucerne (alfalfa) meal and pellets,2.06,10.0,0.206
Malaysia,Southeast Asia,2017,121410,Lucerne (alfalfa) meal and pellets,1.18,2.01,0.5871
Finland,Western Europe,2017,121410,Lucerne (alfalfa) meal and pellets,0.42,0.42000000000000004,1.0
Indonesia,Southeast Asia,2017,121410,Lucerne (alfalfa) meal and pellets,0.17,0.2524,0.6735
Kuwait,Middle East,2017,121410,Lucerne (alfalfa) meal and pellets,0.15,0.087,1.7241
Lesotho,Sub-Saharan Africa,2017,121410,Lucerne (alfalfa) meal and pellets,0.08,0.625,0.128
Peru,South America,2017,121410,Lucerne (alfalfa) meal and pellets,0.08,0.02,4.0
Nicaragua,Central America and Caribbean,2017,121410,Lucerne (alfalfa) meal and pellets,0.07,0.12,0.5833
Bahrain,Middle East,2017,121410,Lucerne (alfalfa) meal and pellets,0.06,0.01,6.0
Serbia,Eastern Europe,2017,121410,Lucerne (alfalfa) meal and pellets,0.05,0.2,0.25
Colombia,South America,2017,121410,Lucerne (alfalfa) meal and pellets,0.05,0.00624,8.0128
United States,North America,2016,121410,Lucerne (alfalfa) meal and pellets,74466.16,260819.0,0.2855
European Union,Western Europe,2016,121410,Lucerne (alfalfa) meal and pellets,66909.54,322491.0,0.2075
Spain,Western Europe,2016,121410,Lucerne (alfalfa) meal and pellets,58664.48,299404.0,0.1959
France,Western Europe,2016,121410,Lucerne (alfalfa) meal and pellets,30811.3,156100.0,0.1974
Sudan,Sub-Saharan Africa,2016,121410,Lucerne (alfalfa) meal and pellets,28070.73,47330.4,0.5931
Italy,Western Europe,2016,121410,Lucerne (alfalfa) meal and pellets,27812.05,138569.0,0.2007
Australia,Oceania,2016,121410,Lucerne (alfalfa) meal and pellets,26811.37,81045.4,0.3308
South Africa,Sub-Saharan Africa,2016,121410,Lucerne (alfalfa) meal and pellets,21638.74,81715.8,0.2648
Oman,Middle East,2016,121410,Lucerne (alfalfa) meal and pellets,20874.93,57854.2,0.3608
Netherlands,Western Europe,2016,121410,Lucerne (alfalfa) meal and pellets,11007.58,41392.1,0.2659
Canada,North America,2016,121410,Lucerne (alfalfa) meal and pellets,9458.08,34299.0,0.2758
Iran,Middle East,2016,121410,Lucerne (alfalfa) meal and pellets,2812.8,10324.2,0.2724
Egypt,North Africa,2016,121410,Lucerne (alfalfa) meal and pellets,2759.13,12128.4,0.2275
Poland,Eastern Europe,2016,121410,Lucerne (alfalfa) meal and pellets,2245.4,8861.4,0.2534
Chile,South America,2016,121410,Lucerne (alfalfa) meal and pellets,2186.02,7754.41,0.2819
United Kingdom,Western Europe,2016,121410,Lucerne (alfalfa) meal and pellets,2147.27,5129.06,0.4186
Czech Republic,Eastern Europe,2016,121410,Lucerne (alfalfa) meal and pellets,1447.58,5980.0,0.2421
Bulgaria,Eastern Europe,2016,121410,Lucerne (alfalfa) meal and pellets,1071.4,5385.97,0.1989
Argentina,South America,2016,121410,Lucerne (alfalfa) meal and pellets,864.92,3859.86,0.2241
Belgium,Western Europe,2016,121410,Lucerne (alfalfa) meal and pellets,820.14,3120.77,0.2628
Denmark,Western Europe,2016,121410,Lucerne (alfalfa) meal and pellets,810.73,2111.08,0.384
Hungary,Eastern Europe,2016,121410,Lucerne (alfalfa) meal and pellets,790.75,3782.83,0.209
Germany,Western Europe,2016,121410,Lucerne (alfalfa) meal and pellets,618.13,2072.65,0.2982
Ukraine,Eastern Europe,2016,121410,Lucerne (alfalfa) meal and pellets,590.14,4742.43,0.1244
United Arab Emirates,Middle East,2016,121410,Lucerne (alfalfa) meal and pellets,478.06,990.829,0.4825
Namibia,Sub-Saharan Africa,2016,121410,Lucerne (alfalfa) meal and pellets,456.31,4004.2,0.114
Greece,Western Europe,2016,121410,Lucerne (alfalfa) meal and pellets,428.63,1498.65,0.286
North Macedonia,Eastern Europe,2016,121410,Lucerne (alfalfa) meal and pellets,384.91,1957.85,0.1966
Romania,Eastern Europe,2016,121410,Lucerne (alfalfa) meal and pellets,332.86,1727.51,0.1927
Sweden,Western Europe,2016,121410,Lucerne (alfalfa) meal and pellets,207.53,402.68,0.5154
Latvia,Eastern Europe,2016,121410,Lucerne (alfalfa) meal and pellets,182.3,666.31,0.2736
Thailand,Southeast Asia,2016,121410,Lucerne (alfalfa) meal and pellets,148.45,810.0,0.1833
Austria,Western Europe,2016,121410,Lucerne (alfalfa) meal and pellets,105.58,414.7,0.2546
Ireland,Western Europe,2016,121410,Lucerne (alfalfa) meal and pellets,100.89,168.648,0.5982
Portugal,Western Europe,2016,121410,Lucerne (alfalfa) meal and pellets,84.55,473.422,0.1786
China,East Asia,2016,121410,Lucerne (alfalfa) meal and pellets,82.02,360.534,0.2275
Pakistan,Central Asia,2016,121410,Lucerne (alfalfa) meal and pellets,39.83,125.12,0.3183
Russia,Eastern Europe,2016,121410,Lucerne (alfalfa) meal and pellets,35.29,174.413,0.2023
Luxembourg,Western Europe,2016,121410,Lucerne (alfalfa) meal and pellets,32.81,111.79,0.2935
New Zealand,Oceania,2016,121410,Lucerne (alfalfa) meal and pellets,30.23,27.0725,1.11663
Slovakia,Eastern Europe,2016,121410,Lucerne (alfalfa) meal and pellets,26.71,144.006,0.1855
Israel,Middle East,2016,121410,Lucerne (alfalfa) meal and pellets,21.0,105.01,0.2
Turkey,Eastern Europe,2016,121410,Lucerne (alfalfa) meal and pellets,12.91,68.6,0.1882
Lithuania,Eastern Europe,2016,121410,Lucerne (alfalfa) meal and pellets,6.0,21.0,0.2857
Colombia,South America,2016,121410,Lucerne (alfalfa) meal and pellets,4.55,13.0,0.35
Bahrain,Middle East,2016,121410,Lucerne (alfalfa) meal and pellets,2.98,10.2,0.2922
Finland,Western Europe,2016,121410,Lucerne (alfalfa) meal and pellets,2.32,0.238,9.7479
Peru,South America,2016,121410,Lucerne (alfalfa) meal and pellets,1.65,0.9332,1.7681
Indonesia,Southeast Asia,2016,121410,Lucerne (alfalfa) meal and pellets,1.58,5.802,0.2723
Switzerland,Western Europe,2016,121410,Lucerne (alfalfa) meal and pellets,1.1,0.125,8.8
Lesotho,Sub-Saharan Africa,2016,121410,Lucerne (alfalfa) meal and pellets,0.82,0.640625,1.28
Kenya,Sub-Saharan Africa,2016,121410,Lucerne (alfalfa) meal and pellets,0.45,3.0,0.15
Kuwait,Middle East,2016,121410,Lucerne (alfalfa) meal and pellets,0.17,0.497,0.3421
Botswana,Sub-Saharan Africa,2016,121410,Lucerne (alfalfa) meal and pellets,0.1,0.5,0.2
Eswatini,Sub-Saharan Africa,2016,121410,Lucerne (alfalfa) meal and pellets,0.06,2.872,0.020999999999999998
Moldova,Eastern Europe,2016,121410,Lucerne (alfalfa) meal and pellets,0.01,0.014,0.7143
European Union,Western Europe,2015,121410,Lucerne (alfalfa) meal and pellets,72055.05,353964.0,0.2036
United States,North America,2015,121410,Lucerne (alfalfa) meal and pellets,60505.15,219148.0,0.2761
Spain,Western Europe,2015,121410,Lucerne (alfalfa) meal and pellets,56919.06,278973.0,0.204
France,Western Europe,2015,121410,Lucerne (alfalfa) meal and pellets,36280.71,189722.0,0.1912
South Africa,Sub-Saharan Africa,2015,121410,Lucerne (alfalfa) meal and pellets,30719.65,69587.4,0.4415
Italy,Western Europe,2015,121410,Lucerne (alfalfa) meal and pellets,29796.65,150816.0,0.1976
Sudan,Sub-Saharan Africa,2015,121410,Lucerne (alfalfa) meal and pellets,29126.25,132175.0,0.2204
Australia,Oceania,2015,121410,Lucerne (alfalfa) meal and pellets,27408.72,84690.9,0.3236
Oman,Middle East,2015,121410,Lucerne (alfalfa) meal and pellets,12658.02,37239.9,0.3399
Canada,North America,2015,121410,Lucerne (alfalfa) meal and pellets,11910.54,46784.0,0.2546
Netherlands,Western Europe,2015,121410,Lucerne (alfalfa) meal and pellets,8417.46,29478.6,0.2855
Pakistan,Central Asia,2015,121410,Lucerne (alfalfa) meal and pellets,5024.01,25996.3,0.1933
United Arab Emirates,Middle East,2015,121410,Lucerne (alfalfa) meal and pellets,4024.73,13732.4,0.2931
Chile,South America,2015,121410,Lucerne (alfalfa) meal and pellets,2823.19,8815.42,0.3203
Poland,Eastern Europe,2015,121410,Lucerne (alfalfa) meal and pellets,2181.26,2806.88,0.7771
United Kingdom,Western Europe,2015,121410,Lucerne (alfalfa) meal and pellets,1768.39,2770.75,0.6382
Mexico,North America,2015,121410,Lucerne (alfalfa) meal and pellets,1320.22,5721.61,0.2307
Romania,Eastern Europe,2015,121410,Lucerne (alfalfa) meal and pellets,1287.28,6818.54,0.1888
Denmark,Western Europe,2015,121410,Lucerne (alfalfa) meal and pellets,1158.35,2900.67,0.3993
Hungary,Eastern Europe,2015,121410,Lucerne (alfalfa) meal and pellets,983.53,4594.21,0.2141
Czech Republic,Eastern Europe,2015,121410,Lucerne (alfalfa) meal and pellets,963.69,3987.73,0.2417
China,East Asia,2015,121410,Lucerne (alfalfa) meal and pellets,959.54,3853.8,0.249
Egypt,North Africa,2015,121410,Lucerne (alfalfa) meal and pellets,894.71,3877.55,0.2307
Belgium,Western Europe,2015,121410,Lucerne (alfalfa) meal and pellets,889.82,3642.16,0.2443
Iran,Middle East,2015,121410,Lucerne (alfalfa) meal and pellets,763.95,2153.6,0.3547
Bulgaria,Eastern Europe,2015,121410,Lucerne (alfalfa) meal and pellets,719.59,3603.76,0.1997
Argentina,South America,2015,121410,Lucerne (alfalfa) meal and pellets,676.13,2790.17,0.2423
Namibia,Sub-Saharan Africa,2015,121410,Lucerne (alfalfa) meal and pellets,606.85,4703.3,0.129
Germany,Western Europe,2015,121410,Lucerne (alfalfa) meal and pellets,595.15,2080.61,0.286
Israel,Middle East,2015,121410,Lucerne (alfalfa) meal and pellets,410.0,1776.88,0.2307
North Macedonia,Eastern Europe,2015,121410,Lucerne (alfalfa) meal and pellets,314.02,1491.84,0.2105
Ukraine,Eastern Europe,2015,121410,Lucerne (alfalfa) meal and pellets,307.41,2259.58,0.136
Thailand,Southeast Asia,2015,121410,Lucerne (alfalfa) meal and pellets,290.48,1404.0,0.2069
Jordan,Middle East,2015,121410,Lucerne (alfalfa) meal and pellets,236.19,1015.05,0.2327
Greece,Western Europe,2015,121410,Lucerne (alfalfa) meal and pellets,172.5,564.62,0.3055
Portugal,Western Europe,2015,121410,Lucerne (alfalfa) meal and pellets,126.23,634.411,0.199
Ireland,Western Europe,2015,121410,Lucerne (alfalfa) meal and pellets,117.91,224.893,0.5243
Lebanon,Middle East,2015,121410,Lucerne (alfalfa) meal and pellets,108.67,350.0,0.3105
Sweden,Western Europe,2015,121410,Lucerne (alfalfa) meal and pellets,85.63,119.821,0.7146
Austria,Western Europe,2015,121410,Lucerne (alfalfa) meal and pellets,78.08,279.426,0.2794
Russia,Eastern Europe,2015,121410,Lucerne (alfalfa) meal and pellets,41.79,182.842,0.2286
Other Asia,Other Asia,2015,121410,Lucerne (alfalfa) meal and pellets,39.94,127.199,0.314
Turkey,Eastern Europe,2015,121410,Lucerne (alfalfa) meal and pellets,31.53,145.26,0.2171
Ethiopia,Sub-Saharan Africa,2015,121410,Lucerne (alfalfa) meal and pellets,25.71,84.71,0.3035
New Zealand,Oceania,2015,121410,Lucerne (alfalfa) meal and pellets,22.79,20.339999999999996,1.12045
Slovakia,Eastern Europe,2015,121410,Lucerne (alfalfa) meal and pellets,20.34,105.59,0.1926
