Reporter,region,Year,ProductCode,Product Description,usd,tons,usd_kg
Montenegro,Eastern Europe,2020,121490,"Other forage products, nes",74.67,581.119,0.1285
Paraguay,South America,2020,121490,"Other forage products, nes",20.97,184.312,0.1138
Eswatini,Sub-Saharan Africa,2020,121490,"Other forage products, nes",164.94,1513.91,0.1089
Namibia,Sub-Saharan Africa,2020,121490,"Other forage products, nes",301.09,2930.19,0.1028
Uganda,Sub-Saharan Africa,2020,121490,"Other forage products, nes",0.47,5.8,0.081
Mongolia,East Asia,2019,121490,"Other forage products, nes",7.05,0.04,176.25
Nicaragua,Central America and Caribbean,2019,121490,"Other forage products, nes",0.14,0.001,140.0
Cameroon,Sub-Saharan Africa,2019,121490,"Other forage products, nes",1.22,0.053,23.0189
Montserrat,Central America and Caribbean,2019,121490,"Other forage products, nes",0.09,0.005,18.0
El Salvador,Central America and Caribbean,2019,121490,"Other forage products, nes",0.14,0.009,15.5556
Ethiopia,Sub-Saharan Africa,2019,121490,"Other forage products, nes",2.02,0.2,10.1
Kenya,Sub-Saharan Africa,2019,121490,"Other forage products, nes",4.5,0.45,10.0
Maldives,Central Asia,2019,121490,"Other forage products, nes",6.31,0.718,8.7883
Chile,South America,2019,121490,"Other forage products, nes",25.93,3.673,7.0596
Uruguay,South America,2019,121490,"Other forage products, nes",13.15,2.0,6.575
Togo,Sub-Saharan Africa,2019,121490,"Other forage products, nes",0.47,0.1,4.7
Barbados,Central America and Caribbean,2019,121490,"Other forage products, nes",0.02,0.005,4.0
Argentina,South America,2019,121490,"Other forage products, nes",5.95,1.874,3.175
St. Lucia,Central America and Caribbean,2019,121490,"Other forage products, nes",26.85,9.426,2.8485
Moldova,Eastern Europe,2019,121490,"Other forage products, nes",12.94,4.948,2.6152
Panama,Central America and Caribbean,2019,121490,"Other forage products, nes",69.49,27.204,2.5544
Senegal,Sub-Saharan Africa,2019,121490,"Other forage products, nes",60.6,27.48,2.2052
Myanmar,Southeast Asia,2019,121490,"Other forage products, nes",1.72,0.81,2.1235
Bahamas,Central America and Caribbean,2019,121490,"Other forage products, nes",171.37,86.868,1.9728
Nepal,Central Asia,2019,121490,"Other forage products, nes",1.57,0.8,1.9625
Armenia,Eastern Europe,2019,121490,"Other forage products, nes",0.85,0.46,1.8478
Angola,Sub-Saharan Africa,2019,121490,"Other forage products, nes",17.87,10.077,1.7733
"Congo, Rep.",Sub-Saharan Africa,2019,121490,"Other forage products, nes",0.13,0.075,1.7333
Russia,Eastern Europe,2019,121490,"Other forage products, nes",533.36,315.72,1.6893
United Kingdom,Western Europe,2019,121490,"Other forage products, nes",5764.99,3845.806392546144,1.499
Brazil,South America,2019,121490,"Other forage products, nes",52.52,36.465,1.4403
Mauritania,Sub-Saharan Africa,2019,121490,"Other forage products, nes",4.77,3.422,1.3939
Antigua and Barbuda,Central America and Caribbean,2019,121490,"Other forage products, nes",17.68,13.59,1.301
Sao Tome and Principe,Sub-Saharan Africa,2019,121490,"Other forage products, nes",0.31,0.258,1.2016
Fiji,Oceania,2019,121490,"Other forage products, nes",0.05,0.043,1.1628
Cape Verde,Sub-Saharan Africa,2019,121490,"Other forage products, nes",14.08,12.915,1.0902
Tunisia,North Africa,2019,121490,"Other forage products, nes",22.52,21.0,1.0724
South Africa,Sub-Saharan Africa,2019,121490,"Other forage products, nes",290.87,290.416,1.0016
Grenada,Central America and Caribbean,2019,121490,"Other forage products, nes",120.14,121.438,0.9893
Ghana,Sub-Saharan Africa,2019,121490,"Other forage products, nes",0.31,0.318,0.9748
Nigeria,Sub-Saharan Africa,2019,121490,"Other forage products, nes",3.07,3.25,0.9446
Brunei,Southeast Asia,2019,121490,"Other forage products, nes",738.27,801.531,0.9211
French Polynesia,Oceania,2019,121490,"Other forage products, nes",48.33,60.216,0.8026
Sweden,Western Europe,2019,121490,"Other forage products, nes",855.12,1176.29,0.727
European Union,Western Europe,2019,121490,"Other forage products, nes",10519.85,14600.2,0.7205
Peru,South America,2019,121490,"Other forage products, nes",64.97,90.507,0.7178
Trinidad and Tobago,Central America and Caribbean,2019,121490,"Other forage products, nes",9.1,12.889,0.706
Singapore,Southeast Asia,2019,121490,"Other forage products, nes",1753.23,2819.94,0.6217
Australia,Oceania,2019,121490,"Other forage products, nes",376.91,606.515,0.6214
Aruba,Central America and Caribbean,2019,121490,"Other forage products, nes",336.31,545.002,0.6171
Hong Kong (China),East Asia,2019,121490,"Other forage products, nes",1383.31,2263.95,0.611
Bermuda,North America,2019,121490,"Other forage products, nes",188.0,331.861,0.5665
Seychelles,Sub-Saharan Africa,2019,121490,"Other forage products, nes",6.76,12.022,0.5623
Ukraine,Eastern Europe,2019,121490,"Other forage products, nes",46.1,84.098,0.5482
Curaçao,Central America and Caribbean,2019,121490,"Other forage products, nes",270.5,500.9,0.54
Slovakia,Eastern Europe,2019,121490,"Other forage products, nes",2498.51,4649.63,0.5374
Dominican Republic,Central America and Caribbean,2019,121490,"Other forage products, nes",65.96,124.935,0.528
Thailand,Southeast Asia,2019,121490,"Other forage products, nes",908.96,1833.94,0.4956
Costa Rica,Central America and Caribbean,2019,121490,"Other forage products, nes",45.24,93.43,0.4842
Poland,Eastern Europe,2019,121490,"Other forage products, nes",3962.67,8377.69,0.473
Papua New Guinea,Oceania,2019,121490,"Other forage products, nes",85.69,182.644,0.4692
Estonia,Eastern Europe,2019,121490,"Other forage products, nes",489.51,1066.0,0.4592
Kazakhstan,Eastern Europe,2019,121490,"Other forage products, nes",104.31,235.79,0.4424
Philippines,Southeast Asia,2019,121490,"Other forage products, nes",3724.6,8663.14,0.4299
Serbia,Eastern Europe,2019,121490,"Other forage products, nes",116.09,272.12,0.4266
Malaysia,Southeast Asia,2019,121490,"Other forage products, nes",2014.68,4889.77,0.412
Mauritius,Sub-Saharan Africa,2019,121490,"Other forage products, nes",422.16,1036.51,0.4073
Denmark,Western Europe,2019,121490,"Other forage products, nes",3381.9,8427.74,0.4013
Ireland,Western Europe,2019,121490,"Other forage products, nes",3484.12,8687.15,0.4011
Libya,North Africa,2019,121490,"Other forage products, nes",230.09,575.091,0.4001
Italy,Western Europe,2019,121490,"Other forage products, nes",5965.31,15093.5,0.3952
Colombia,South America,2019,121490,"Other forage products, nes",283.14,732.237,0.3867
Germany,Western Europe,2019,121490,"Other forage products, nes",34542.11,89523.5,0.3858
Indonesia,Southeast Asia,2019,121490,"Other forage products, nes",3279.41,8579.59,0.3822
Austria,Western Europe,2019,121490,"Other forage products, nes",14330.39,37972.2,0.3774
Lesotho,Sub-Saharan Africa,2019,121490,"Other forage products, nes",1299.13,3451.3,0.3764
France,Western Europe,2019,121490,"Other forage products, nes",10401.39,27654.9,0.3761
India,Central Asia,2019,121490,"Other forage products, nes",34.31,91.86,0.3735
Kyrgyzstan,Eastern Europe,2019,121490,"Other forage products, nes",8.71,23.35,0.373
Cote d'Ivoire,Sub-Saharan Africa,2019,121490,"Other forage products, nes",18.04,48.594,0.3712
Iceland,Western Europe,2019,121490,"Other forage products, nes",298.98,806.042,0.3709
Qatar,Middle East,2019,121490,"Other forage products, nes",12121.56,32818.6,0.3694
Japan,East Asia,2019,121490,"Other forage products, nes",808015.62,2188290.0,0.3692
Zambia,Sub-Saharan Africa,2019,121490,"Other forage products, nes",0.13,0.361,0.3601
Finland,Western Europe,2019,121490,"Other forage products, nes",543.14,1511.7245947441918,0.3593
Hungary,Eastern Europe,2019,121490,"Other forage products, nes",915.96,2549.8,0.3592
Latvia,Eastern Europe,2019,121490,"Other forage products, nes",7185.6,20104.7,0.3574
Afghanistan,Central Asia,2019,121490,"Other forage products, nes",374.28,1065.13,0.3514
United States,North America,2019,121490,"Other forage products, nes",74742.73,212869.0,0.3511
Saudi Arabia,Middle East,2019,121490,"Other forage products, nes",281764.68,804134.0,0.3504
Palestine,Middle East,2019,121490,"Other forage products, nes",539.68,1540.22,0.3504
New Zealand,Oceania,2019,121490,"Other forage products, nes",0.65,1.86,0.3495
Israel,Middle East,2019,121490,"Other forage products, nes",264.0,766.734,0.3443
Vietnam,Southeast Asia,2019,121490,"Other forage products, nes",2703.83,7852.73,0.3443
China,East Asia,2019,121490,"Other forage products, nes",546162.53,1597380.0,0.3419
Kuwait,Middle East,2019,121490,"Other forage products, nes",9584.47,28162.5,0.3403
Benin,Sub-Saharan Africa,2019,121490,"Other forage products, nes",0.2,0.593,0.3373
Georgia,Eastern Europe,2019,121490,"Other forage products, nes",8.94,26.554,0.3367
Oman,Middle East,2019,121490,"Other forage products, nes",5282.32,15835.3,0.3336
South Korea,East Asia,2019,121490,"Other forage products, nes",340838.81,1034120.0,0.3296
Bahrain,Middle East,2019,121490,"Other forage products, nes",460.84,1398.79,0.3295
Netherlands,Western Europe,2019,121490,"Other forage products, nes",32626.13,99123.1,0.3291
Romania,Eastern Europe,2019,121490,"Other forage products, nes",7207.23,22058.6,0.3267
Morocco,North Africa,2019,121490,"Other forage products, nes",831.14,2554.23,0.3254
Mozambique,Sub-Saharan Africa,2019,121490,"Other forage products, nes",11.05,34.375,0.3215
Ecuador,South America,2019,121490,"Other forage products, nes",201.78,637.4,0.3166
Sri Lanka,Central Asia,2019,121490,"Other forage products, nes",202.78,650.3,0.3118
Greece,Western Europe,2019,121490,"Other forage products, nes",543.92,1776.6,0.3062
Other Asia,Other Asia,2019,121490,"Other forage products, nes",81105.55,272719.0,0.2974
Malta,Western Europe,2019,121490,"Other forage products, nes",2546.42,8593.8,0.2963
Cyprus,Western Europe,2019,121490,"Other forage products, nes",95.96,328.239,0.2923
Lithuania,Eastern Europe,2019,121490,"Other forage products, nes",2158.6,7390.71,0.2921
Spain,Western Europe,2019,121490,"Other forage products, nes",6402.66,22064.9,0.2902
Czech Republic,Eastern Europe,2019,121490,"Other forage products, nes",1717.8,5952.82,0.2886
Bulgaria,Eastern Europe,2019,121490,"Other forage products, nes",101.46,357.452,0.2838
Switzerland,Western Europe,2019,121490,"Other forage products, nes",61382.77,219470.0,0.2797
Norway,Western Europe,2019,121490,"Other forage products, nes",9601.17,35012.9,0.2742
Jordan,Middle East,2019,121490,"Other forage products, nes",7194.53,26300.5,0.2736
Liberia,Sub-Saharan Africa,2019,121490,"Other forage products, nes",0.3,1.106,0.2712
Turkey,Eastern Europe,2019,121490,"Other forage products, nes",1015.57,3769.36,0.2694
Belarus,Eastern Europe,2019,121490,"Other forage products, nes",1111.5,4201.57,0.2645
North Macedonia,Eastern Europe,2019,121490,"Other forage products, nes",9.1,36.696,0.248
Lebanon,Middle East,2019,121490,"Other forage products, nes",5434.5,22974.1,0.2365
United Arab Emirates,Middle East,2019,121490,"Other forage products, nes",132932.76,573672.0,0.2317
Mali,Sub-Saharan Africa,2019,121490,"Other forage products, nes",11.12,48.7,0.2283
Croatia,Eastern Europe,2019,121490,"Other forage products, nes",441.4,1983.08,0.2226
Laos,Southeast Asia,2019,121490,"Other forage products, nes",23.6,108.677,0.2172
Bolivia,South America,2019,121490,"Other forage products, nes",65.53,331.721,0.1975
Canada,North America,2019,121490,"Other forage products, nes",24483.78,125634.0,0.1949
Portugal,Western Europe,2019,121490,"Other forage products, nes",3881.41,20827.3,0.1864
East Timor,Southeast Asia,2019,121490,"Other forage products, nes",14.57,82.004,0.1777
Belgium,Western Europe,2019,121490,"Other forage products, nes",12033.34,72055.2,0.167
"Congo, Dem. Rep.",Sub-Saharan Africa,2019,121490,"Other forage products, nes",6.1,37.942,0.1608
Montenegro,Eastern Europe,2019,121490,"Other forage products, nes",149.33,938.345,0.1591
Namibia,Sub-Saharan Africa,2019,121490,"Other forage products, nes",3225.04,21805.7,0.1479
Bosnia and Herzegovina,Eastern Europe,2019,121490,"Other forage products, nes",18.86,135.403,0.1393
Botswana,Sub-Saharan Africa,2019,121490,"Other forage products, nes",272.68,2010.72,0.1356
Andorra,Western Europe,2019,121490,"Other forage products, nes",66.3,542.796,0.1221
Luxembourg,Western Europe,2019,121490,"Other forage products, nes",2201.19,20224.6,0.1088
Eswatini,Sub-Saharan Africa,2019,121490,"Other forage products, nes",154.5,1749.17,0.0883
Slovenia,Eastern Europe,2019,121490,"Other forage products, nes",202.24,2599.21,0.0778
Jamaica,Central America and Caribbean,2019,121490,"Other forage products, nes",0.0,0.0,
Madagascar,Sub-Saharan Africa,2019,121490,"Other forage products, nes",0.0,0.0,
Dominica,Central America and Caribbean,2019,121490,"Other forage products, nes",0.0,0.0,
St. Lucia,Central America and Caribbean,2018,121490,"Other forage products, nes",0.16,0.013,12.3077
Montserrat,Central America and Caribbean,2018,121490,"Other forage products, nes",0.01,0.001,10.0
Zambia,Sub-Saharan Africa,2018,121490,"Other forage products, nes",1.86,0.194,9.5876
Chile,South America,2018,121490,"Other forage products, nes",27.01,3.537,7.6364
Belize,Central America and Caribbean,2018,121490,"Other forage products, nes",0.02,0.003,6.6667
Maldives,Central Asia,2018,121490,"Other forage products, nes",21.77,4.156,5.2382
Palau,Oceania,2018,121490,"Other forage products, nes",0.03,0.006,5.0
Dominica,Central America and Caribbean,2018,121490,"Other forage products, nes",0.04,0.01,4.0
Bahamas,Central America and Caribbean,2018,121490,"Other forage products, nes",190.93,55.815,3.4208
Armenia,Eastern Europe,2018,121490,"Other forage products, nes",0.43,0.143,3.007
Panama,Central America and Caribbean,2018,121490,"Other forage products, nes",80.56,31.413,2.5645
Afghanistan,Central Asia,2018,121490,"Other forage products, nes",9944.15,3924.51,2.5339
Peru,South America,2018,121490,"Other forage products, nes",17.36,7.214,2.4064
Benin,Sub-Saharan Africa,2018,121490,"Other forage products, nes",1.65,0.702,2.3504
Antigua and Barbuda,Central America and Caribbean,2018,121490,"Other forage products, nes",2.6,1.122,2.3173
Cameroon,Sub-Saharan Africa,2018,121490,"Other forage products, nes",1.06,0.467,2.2698
Sierra Leone,Sub-Saharan Africa,2018,121490,"Other forage products, nes",0.87,0.39,2.2308
"Congo, Rep.",Sub-Saharan Africa,2018,121490,"Other forage products, nes",0.13,0.061,2.1311
Bulgaria,Eastern Europe,2018,121490,"Other forage products, nes",209.78,103.178,2.0332
Honduras,Central America and Caribbean,2018,121490,"Other forage products, nes",0.01,0.005,2.0
Russia,Eastern Europe,2018,121490,"Other forage products, nes",446.58,233.509,1.9125
Angola,Sub-Saharan Africa,2018,121490,"Other forage products, nes",47.67,27.597,1.7274
Kenya,Sub-Saharan Africa,2018,121490,"Other forage products, nes",22.8,13.915,1.6385
Fiji,Oceania,2018,121490,"Other forage products, nes",0.08,0.052,1.5385
Greenland,North America,2018,121490,"Other forage products, nes",6.17,4.28,1.4416
Comoros,Sub-Saharan Africa,2018,121490,"Other forage products, nes",0.14,0.1,1.4
United Kingdom,Western Europe,2018,121490,"Other forage products, nes",5258.15,4098.33,1.283
Ukraine,Eastern Europe,2018,121490,"Other forage products, nes",35.25,31.214,1.1293
El Salvador,Central America and Caribbean,2018,121490,"Other forage products, nes",0.08,0.08,1.0
Uganda,Sub-Saharan Africa,2018,121490,"Other forage products, nes",0.01,0.01,1.0
Sao Tome and Principe,Sub-Saharan Africa,2018,121490,"Other forage products, nes",0.48,0.484,0.9917
Brunei,Southeast Asia,2018,121490,"Other forage products, nes",302.57,307.906,0.9827
Grenada,Central America and Caribbean,2018,121490,"Other forage products, nes",136.98,139.672,0.9807
Trinidad and Tobago,Central America and Caribbean,2018,121490,"Other forage products, nes",1.68,1.745,0.9628
French Polynesia,Oceania,2018,121490,"Other forage products, nes",70.6,75.873,0.9305
Azerbaijan,Eastern Europe,2018,121490,"Other forage products, nes",2.44,2.747,0.8882
Guatemala,Central America and Caribbean,2018,121490,"Other forage products, nes",0.63,0.713,0.8836
Brazil,South America,2018,121490,"Other forage products, nes",72.17,83.772,0.8615
Czech Republic,Eastern Europe,2018,121490,"Other forage products, nes",1254.93,1522.18,0.8244
Kazakhstan,Eastern Europe,2018,121490,"Other forage products, nes",7.8,9.911,0.787
South Africa,Sub-Saharan Africa,2018,121490,"Other forage products, nes",191.66,244.235,0.7847
Hong Kong (China),East Asia,2018,121490,"Other forage products, nes",980.52,1256.92,0.7801
